,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
87,lelenei,Unknown,-,2,2,1,2,1.0,0.002,0.002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
88,RevoluPowered,Human,0.952,100,91,12,8,0.8,21.547,0.022,116.114,0.945,9.1,1.5,0.751,2.75,2.7,1.5,2.791,0.441,6.067,11.61,2.0,97.044,0.0,338.077,0.124,34.539,2.748,62.59,0.756,29.876,37.157,0.09,157.484,0.923,0.628,7.583,5.5,7.477,0.437,4.25
89,thraxil,Bot,0.95,100,100,2,1,0.5,0.002,0.0,0.004,0.681,50.0,50.0,0.38,38.0,2.0,2.0,0.0,0.0,12.5,27.297,2.0,0.022,0.001,0.062,0.001,0.004,0.001,0.006,0.56,0.006,0.002,0.0,0.004,0.707,0.001,50.0,50.0,0.0,0.0,0.0
90,tysonjh,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
91,qinggniq,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,suquark,Unknown,-,2,2,1,1,1.0,0.032,0.032,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.032,0.032,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
93,BlackHole1,Human,0.939,100,83,13,11,0.611,6.153,0.034,24.591,0.908,4.611,4.0,0.416,4.5,2.444,2.0,1.338,0.29,1.456,0.709,1.0,1.441,0.0,7.251,0.011,7.543,0.076,28.869,0.897,1.909,5.349,0.027,24.327,0.922,0.765,6.385,4.0,5.767,0.473,12.0
94,andrewt-unity,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
95,gjkim42,Human,0.962,100,85,12,7,0.538,22.421,0.494,46.725,0.819,6.538,1.0,0.733,1.0,1.769,1.0,1.739,0.361,1.977,1.711,1.0,22.275,0.0,74.713,0.729,22.037,0.624,45.588,0.805,19.89,24.14,0.624,49.588,0.814,17.07,7.083,3.0,7.868,0.55,11.5
96,adisky,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97,kjeremy,Human,0.933,100,92,10,8,0.615,10.793,0.617,25.359,0.828,7.077,3.0,0.585,6.0,2.385,3.0,1.557,0.323,1.415,0.95,0.0,3.238,0.0,12.089,0.0,12.058,0.718,28.244,0.826,7.148,12.19,0.718,27.656,0.824,9.676,9.2,9.5,5.245,0.302,6.0
98,pgomulka,Human,0.788,12,9,5,2,1.0,21.415,2.014,35.223,0.713,4.5,4.5,0.056,0.5,2.5,2.5,2.121,0.3,4.5,0.707,0.5,65.767,65.767,86.579,61.22,39.783,39.783,0.0,0.0,0.0,41.693,32.799,42.383,0.47,35.414,1.8,1.0,1.789,0.356,0.0
99,dpsutton,Human,0.786,100,87,12,1,0.5,13.481,1.105,30.088,0.798,43.5,43.5,0.489,42.5,6.5,6.5,7.778,0.423,29.0,44.238,39.5,384.22,122.677,562.601,514.992,3.342,3.342,1.524,0.161,1.078,14.654,0.969,33.042,0.813,14.071,7.25,7.0,4.093,0.286,3.25
100,tlyu,Human,0.005,16,10,3,2,1.0,0.402,0.159,0.786,0.689,5.0,5.0,0.2,2.0,1.5,1.5,0.707,0.167,1.667,1.211,0.75,0.145,0.0,0.248,0.199,0.549,0.085,1.081,0.741,0.147,0.471,0.082,0.986,0.755,0.112,3.333,3.0,2.517,0.333,2.5
101,skullydazed,Unknown,-,8,7,5,2,1.0,39.368,0.079,69.042,0.739,3.5,3.5,0.071,0.5,2.5,2.5,0.707,0.1,3.5,0.707,0.5,84.779,84.779,119.703,84.643,66.648,66.648,0.0,0.0,0.0,16.702,0.079,33.297,0.749,16.745,1.4,1.0,0.894,0.229,0.0
102,damemi,Human,0.936,100,88,11,5,0.312,7.531,0.614,18.142,0.832,5.5,3.5,0.509,5.75,2.625,2.0,1.746,0.342,1.467,0.999,1.0,3.231,0.0,15.928,0.004,7.819,0.81,18.082,0.818,3.116,7.283,0.706,17.126,0.826,2.664,8.0,7.0,7.155,0.455,7.5
103,svs-odoo,Human,0.657,250,216,7,3,1.0,10.174,1.399,27.265,0.811,72.0,104.0,0.333,54.0,2.667,2.0,1.155,0.167,2.805,3.112,2.0,18.222,0.0,45.823,6.795,10.321,2.184,18.91,0.727,16.479,10.37,2.094,20.125,0.736,16.371,30.857,8.0,36.93,0.581,46.0
104,0l1v3rr,Human,0.948,25,23,9,4,0.667,92.693,0.353,203.317,0.813,3.833,4.5,0.312,3.25,2.167,2.5,0.983,0.218,3.286,2.43,4.0,14.302,0.201,20.416,23.347,323.189,273.895,292.176,0.406,166.869,131.212,7.907,238.417,0.753,178.076,2.556,2.0,2.833,0.396,1.0
105,albertz,Human,0.938,100,90,12,4,0.4,3.953,0.533,8.827,0.797,9.0,3.0,0.616,14.25,2.6,1.0,2.951,0.477,2.195,2.04,1.0,5.269,0.0,12.635,0.736,3.395,0.774,7.774,0.773,2.168,3.322,0.533,7.108,0.785,2.064,7.5,2.0,15.27,0.691,4.5
106,adaugherity,Unknown,-,7,7,5,2,0.667,254.475,0.826,614.696,0.829,2.333,3.0,0.19,1.0,1.667,1.0,1.155,0.267,1.75,0.957,1.25,4.023,0.096,7.918,4.119,503.586,1.5,870.848,0.666,754.525,381.664,8.699,751.694,0.744,388.062,1.4,1.0,0.894,0.229,0.0
107,osherdp,Human,0.93,26,26,7,5,0.833,48.565,0.997,128.422,0.84,4.333,2.5,0.41,4.75,2.333,2.0,1.366,0.238,1.444,0.616,1.0,11.279,0.0,38.735,0.931,59.476,0.997,151.418,0.833,48.834,70.03,12.051,152.284,0.784,67.739,3.714,4.0,2.43,0.341,4.0
108,bzbarsky-apple,Human,0.826,100,82,9,2,0.5,0.739,0.031,2.472,0.891,20.5,5.0,0.665,23.5,2.75,2.0,2.363,0.386,5.125,7.719,3.5,2.387,0.0,5.271,2.694,1.447,0.051,3.258,0.829,0.32,0.864,0.037,2.291,0.861,0.205,9.111,4.0,15.186,0.604,3.0
109,ealsur,Human,0.952,100,78,13,3,0.429,16.569,0.157,48.963,0.891,11.143,13.0,0.37,11.0,5.143,5.0,2.968,0.294,3.25,2.982,3.25,15.476,0.03,31.231,8.71,39.322,0.406,81.096,0.816,29.853,15.912,0.089,51.399,0.903,1.042,6.0,6.0,5.017,0.428,5.0
110,royvandewater,Human,0.242,17,17,2,2,0.667,96.486,9.596,193.601,0.794,5.667,3.0,0.471,6.0,1.333,1.0,0.577,0.167,4.25,5.852,3.75,221.331,2.67,439.109,224.002,219.486,229.475,186.241,0.377,186.04,14.233,14.233,20.107,0.499,14.218,8.5,8.5,10.607,0.441,7.5
111,luke-,Human,0.9,200,138,10,4,0.083,2.787,0.009,7.944,0.883,2.875,1.0,0.57,1.0,1.75,1.0,1.422,0.336,1.769,1.386,1.0,1.219,0.0,6.532,0.002,3.725,0.026,9.703,0.862,2.049,2.804,0.015,7.672,0.863,1.863,13.8,6.5,18.873,0.61,12.5
112,KN4CK3R,Human,0.95,81,71,12,3,1.0,26.433,4.415,71.526,0.81,23.667,13.0,0.451,24.0,4.667,3.0,3.786,0.333,3.737,3.28,3.5,71.109,1.652,177.387,36.042,27.737,8.801,42.156,0.701,25.19,31.06,6.079,82.188,0.799,23.254,5.917,4.0,7.856,0.504,4.0
113,marc-gr,Human,0.918,100,87,11,2,0.333,8.411,0.432,20.111,0.829,14.5,8.0,0.508,22.5,4.0,2.5,2.898,0.333,2.175,2.099,1.0,6.759,0.0,22.062,1.279,11.616,1.04,21.931,0.775,16.436,9.667,0.431,22.807,0.828,3.613,7.909,5.0,10.839,0.483,2.0
114,hoffstadt,Human,0.944,100,96,12,3,0.6,2.882,0.106,8.577,0.864,19.2,2.0,0.717,8.0,3.4,1.0,3.578,0.471,6.857,6.982,10.5,14.204,0.366,25.216,22.154,5.762,0.929,8.34,0.677,5.709,4.755,0.224,11.184,0.815,3.578,8.0,3.0,13.129,0.651,4.25
115,rahuls-microsoft,Human,0.876,100,76,10,2,0.286,1.991,0.102,7.423,0.902,10.857,9.0,0.417,13.5,2.571,1.0,2.07,0.381,1.9,1.549,2.0,1.6,0.0,6.557,0.11,2.188,0.196,9.059,0.9,0.371,2.268,0.12,9.185,0.908,0.305,7.6,3.0,12.285,0.647,3.0
116,jsf9k,Human,0.91,200,171,12,3,0.083,2.129,0.085,8.787,0.904,4.75,2.0,0.492,3.0,3.0,2.0,2.204,0.371,2.165,2.084,1.0,0.381,0.0,2.313,0.039,4.254,0.294,12.538,0.854,1.384,2.421,0.063,9.721,0.906,0.428,14.25,14.0,13.646,0.462,15.25
117,wochinge,Human,0.947,63,54,11,3,0.6,37.117,0.362,136.059,0.917,10.8,3.0,0.57,13.0,4.6,2.0,4.037,0.4,4.154,3.955,4.0,9.942,2.561,11.969,22.156,153.162,19.001,261.384,0.734,146.97,36.952,0.362,145.492,0.93,2.728,4.909,5.0,2.773,0.303,4.0
118,NurKeinNeid,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,ruban72,Human,0.137,285,271,7,1,0.091,6.755,0.656,20.239,0.845,24.636,16.0,0.528,15.0,4.091,4.0,2.023,0.267,1.783,1.866,1.0,2.986,0.0,14.908,0.014,9.072,1.084,25.168,0.828,3.644,7.538,0.554,23.858,0.859,2.046,38.714,14.0,47.292,0.547,48.5
120,Ressetkk,Human,0.868,100,88,9,2,0.4,9.95,0.285,35.921,0.876,17.6,3.0,0.564,34.0,2.6,2.0,2.074,0.369,1.833,2.077,0.25,4.7,0.0,18.364,0.012,13.618,0.431,47.195,0.882,3.611,12.913,0.385,45.817,0.884,3.621,9.778,6.0,11.099,0.556,12.0
121,wsmoses,Human,0.912,100,93,14,5,0.5,0.59,0.121,1.448,0.787,9.3,2.0,0.696,8.5,3.0,1.0,3.432,0.5,2.906,3.971,2.0,0.668,0.0,1.987,0.149,1.061,0.189,2.101,0.749,0.697,0.823,0.136,1.802,0.779,0.552,6.643,3.0,10.051,0.612,5.0
122,wslulciuc,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,melix,Human,0.94,100,87,13,6,0.4,6.429,0.081,17.076,0.841,5.8,3.0,0.55,6.0,2.333,1.0,1.952,0.396,2.559,2.743,2.0,1.514,0.001,5.394,0.262,15.195,7.142,24.912,0.661,15.566,8.582,0.198,20.266,0.811,7.428,6.692,5.0,6.957,0.486,6.0
124,jackcmay,Unknown,-,3,3,1,1,1.0,146.16,146.16,70.653,0.171,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,292.321,292.321,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
125,tdykstra,Human,0.948,100,90,12,4,0.5,3.534,0.183,10.175,0.869,11.25,3.5,0.65,9.25,3.625,2.0,3.701,0.47,2.647,2.241,2.0,4.125,0.058,12.746,0.867,5.281,0.268,10.868,0.803,1.752,3.32,0.19,10.219,0.874,0.817,7.5,7.5,4.927,0.356,8.75
126,kpodemski,Human,0.891,100,82,11,2,0.222,6.258,0.027,19.636,0.902,9.111,2.0,0.602,10.0,2.778,2.0,2.333,0.4,3.28,3.247,4.0,6.446,0.007,23.153,0.045,14.406,1.136,30.414,0.798,7.435,6.731,0.032,20.498,0.893,1.196,7.455,3.0,6.773,0.47,11.5
127,foxriver76,Human,0.883,100,92,11,2,0.222,3.551,0.069,8.347,0.848,10.222,8.0,0.514,12.0,4.0,3.0,3.122,0.407,3.067,1.929,2.0,1.291,0.036,4.36,0.49,9.808,3.262,12.019,0.614,16.006,3.789,0.069,8.589,0.839,1.754,8.364,7.0,8.535,0.504,9.0
128,TrueBrain,Human,0.947,100,74,12,4,0.444,19.675,0.029,99.864,0.948,8.222,7.0,0.453,15.0,3.667,2.0,2.398,0.33,3.895,4.162,4.0,18.048,0.032,57.866,0.451,60.742,3.251,190.201,0.862,22.654,9.942,0.024,34.869,0.916,0.11,6.167,5.5,3.589,0.311,5.25
129,zhouqiang-cl,Unknown,-,3,3,2,2,1.0,20.383,20.383,28.615,0.496,1.5,1.5,0.167,0.5,1.0,1.0,0.0,0.0,1.5,0.707,0.5,0.074,0.074,0.105,0.074,40.617,40.617,0.0,0.0,0.0,40.617,40.617,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
130,qdp-odoo,Human,0.524,278,225,7,2,1.0,9.533,0.133,39.682,0.911,112.5,112.5,0.367,82.5,3.5,3.5,2.121,0.214,5.769,11.609,3.0,40.95,0.259,103.963,18.061,14.167,0.239,40.65,0.855,6.478,16.45,0.265,56.029,0.875,5.909,32.143,20.0,45.451,0.611,30.5
131,naomimarcussen,Bot,0.581,108,101,4,1,1.0,21.344,3.815,32.595,0.69,101.0,101.0,0.0,0.0,4.0,4.0,0.0,0.0,101.0,0.0,0.0,2134.356,2134.356,0.0,0.0,,,0.0,0.0,,21.069,3.667,25.976,0.624,45.002,25.25,7.0,40.803,0.656,28.75
132,platfowner,Human,0.945,100,86,12,3,0.5,5.313,0.098,18.405,0.906,14.333,3.0,0.69,5.25,3.167,1.5,3.92,0.5,5.733,10.229,3.0,14.598,0.009,39.295,0.458,16.615,0.148,34.115,0.811,10.213,7.314,0.132,21.78,0.885,1.65,7.167,6.0,8.851,0.523,5.5
133,tagliala,Human,0.901,100,88,12,12,0.75,0.621,0.034,2.261,0.896,5.5,3.0,0.557,5.25,2.562,2.0,1.788,0.352,2.667,4.021,1.0,0.121,0.0,0.368,0.016,1.564,0.072,3.563,0.823,0.775,0.575,0.035,1.972,0.883,0.126,7.333,6.0,6.358,0.422,5.25
134,Trilbyspaceclone,Human,0.931,100,69,8,5,1.0,2.8,0.07,6.156,0.815,13.8,3.0,0.62,17.0,2.4,1.0,2.608,0.433,2.156,2.852,1.0,2.91,0.0,9.894,0.015,3.137,0.118,7.482,0.833,1.289,3.5,0.122,7.024,0.783,3.344,8.625,5.0,9.516,0.516,7.0
135,eavanvalkenburg,Human,0.959,100,83,13,6,0.857,11.399,0.077,35.338,0.89,11.857,2.0,0.664,12.0,2.857,2.0,3.237,0.457,2.024,1.768,1.0,6.086,0.0,24.246,0.126,17.129,0.58,43.934,0.851,5.922,12.843,0.168,37.144,0.871,4.849,6.385,3.0,6.886,0.517,7.0
136,anGie44,Unknown,-,6,6,2,5,1.0,327.975,74.514,499.2,0.668,1.2,1.0,0.133,0.0,1.0,1.0,0.0,0.0,1.2,0.447,0.0,0.025,0.0,0.055,0.0,409.938,233.592,536.173,0.585,531.755,1172.561,1172.561,0.0,0.0,0.0,3.0,3.0,1.414,0.167,1.0
137,Sealed101,Human,0.945,100,76,10,4,1.0,4.919,0.233,15.748,0.846,19.0,5.5,0.651,22.5,2.75,2.0,2.363,0.386,4.471,6.104,3.0,15.117,0.014,32.695,13.812,6.997,3.198,8.721,0.618,10.65,6.669,0.323,19.337,0.819,5.908,7.6,4.0,9.359,0.545,5.0
138,hmhealey,Human,0.872,100,80,10,2,0.5,2.463,0.053,10.293,0.933,20.0,1.0,0.712,19.0,3.25,1.0,4.5,0.519,11.429,13.563,17.0,27.652,0.708,37.707,48.554,0.17,0.114,0.192,0.556,0.244,2.946,0.045,11.302,0.927,0.218,8.0,6.5,6.289,0.375,2.75
139,ajwerner,Human,0.927,100,94,11,9,0.474,7.946,0.114,17.534,0.833,4.947,3.0,0.465,4.5,2.263,2.0,1.24,0.267,1.808,1.442,1.0,1.478,0.0,4.617,0.088,12.982,0.188,22.074,0.758,17.554,9.122,0.08,19.7,0.83,7.227,8.545,4.0,11.536,0.52,6.0
140,eddyb,Human,0.895,100,99,12,5,0.714,1.513,0.0,8.586,0.932,14.143,2.0,0.722,7.5,2.286,1.0,1.89,0.375,3.3,3.65,2.0,0.516,0.0,2.412,0.039,4.58,0.088,15.342,0.903,0.366,3.857,0.082,13.566,0.908,0.213,8.25,2.5,18.902,0.705,4.0
141,waebbl,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,CrystalOnScript,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
143,guardrex,Human,0.85,200,162,12,2,0.5,0.517,0.041,1.623,0.85,40.5,26.5,0.571,63.5,6.0,5.5,5.354,0.417,6.0,6.557,6.5,1.96,0.085,3.953,2.216,1.165,0.277,2.92,0.768,0.591,0.577,0.041,1.763,0.849,0.273,13.5,15.0,8.868,0.358,12.75
144,gkze,Bot,0.76,200,199,2,103,0.518,0.895,0.003,3.795,0.872,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.003,3.795,0.872,0.197,5.868,5.868,8.143,0.491,5.758,99.5,99.5,139.3,0.495,98.5
145,nik9000,Human,0.872,100,85,12,2,0.667,0.536,0.022,2.332,0.882,28.333,32.0,0.4,25.5,4.333,3.0,4.163,0.41,1.977,3.012,1.0,0.114,0.0,0.293,0.031,0.956,0.022,3.258,0.881,0.414,0.756,0.043,2.81,0.871,0.396,7.083,6.5,5.107,0.389,9.25
146,Matejk00,Human,0.277,217,174,7,1,1.0,12.343,0.181,32.995,0.875,174.0,174.0,0.0,0.0,7.0,7.0,0.0,0.0,174.0,0.0,0.0,2135.335,2135.335,0.0,0.0,,,0.0,0.0,,19.411,0.17,41.079,0.82,21.695,24.857,8.0,32.039,0.55,21.5
147,alikhajeh1,Human,0.938,94,83,12,3,0.5,26.564,0.049,70.757,0.862,13.833,2.5,0.645,15.25,3.167,2.5,2.401,0.377,6.385,8.382,6.0,108.397,1.821,194.755,150.204,64.089,28.39,94.212,0.64,39.971,28.911,0.074,76.066,0.857,16.062,6.917,6.0,5.664,0.429,7.75
148,rhettinger,Human,0.954,100,80,11,4,1.0,4.549,0.205,15.499,0.877,20.0,17.0,0.462,27.0,3.75,3.0,2.986,0.35,1.633,1.035,1.0,1.316,0.0,4.583,0.134,6.144,0.248,19.481,0.883,2.186,4.868,0.234,16.087,0.874,2.201,7.273,7.0,4.628,0.345,7.5
149,xuhdev,Human,0.845,200,156,14,7,0.333,2.702,0.005,12.301,0.947,7.429,4.0,0.447,4.0,2.571,2.0,1.777,0.362,1.835,1.132,1.0,0.005,0.0,0.016,0.001,4.98,0.014,16.41,0.906,0.215,2.513,0.003,12.561,0.953,0.015,11.143,4.0,14.223,0.606,11.75
150,splincode,Human,0.822,200,169,12,4,0.333,0.234,0.014,1.179,0.899,14.083,3.5,0.702,8.0,3.5,3.0,2.505,0.369,2.522,1.894,2.0,0.057,0.001,0.133,0.017,0.537,0.061,1.846,0.86,0.181,0.256,0.012,1.251,0.906,0.093,14.083,9.0,13.474,0.501,23.25
151,miroslavstastny,Human,0.951,41,37,11,3,1.0,51.416,0.758,89.401,0.757,12.333,7.0,0.505,14.0,3.667,2.0,3.786,0.424,3.7,4.968,2.75,108.741,6.633,237.307,78.114,84.841,9.784,124.193,0.679,189.843,76.541,34.402,100.894,0.643,92.521,3.364,1.0,3.982,0.511,3.5
152,Sirherobrine23,Human,0.865,100,96,8,36,0.837,7.874,1.648,13.962,0.724,2.233,1.0,0.506,0.0,1.186,1.0,0.588,0.143,1.684,1.754,0.0,2.654,0.0,9.607,0.0,10.656,3.745,16.605,0.672,12.842,11.414,2.702,18.551,0.692,14.103,12.0,3.5,16.708,0.594,11.25
153,eolivelli,Human,0.941,100,79,10,3,0.5,7.052,0.183,14.536,0.816,13.167,2.5,0.719,4.0,2.5,1.0,3.209,0.478,5.267,6.029,5.0,16.01,0.226,24.662,24.136,22.135,20.465,18.673,0.453,35.796,9.133,0.566,16.458,0.773,11.008,7.9,4.0,9.012,0.528,6.5
154,slyubimt,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
155,steffenlarsen,Human,0.938,100,70,9,3,0.75,4.563,0.449,13.553,0.836,17.5,3.5,0.671,19.0,2.75,2.0,2.363,0.386,5.385,7.355,5.0,15.841,0.0,32.871,21.2,9.076,1.848,19.322,0.775,4.456,6.2,0.893,15.651,0.803,3.733,7.778,4.0,6.741,0.444,12.0
156,ivicac,Human,0.772,100,86,8,12,0.632,0.93,0.017,2.464,0.865,4.526,1.0,0.71,1.0,1.737,1.0,1.368,0.332,3.185,5.691,1.0,1.328,0.0,3.753,0.01,1.663,0.269,3.24,0.758,1.595,0.922,0.014,2.594,0.88,0.262,10.75,12.0,3.991,0.189,6.0
157,Lanttcat,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
158,Sphinxroot,Human,0.874,100,91,9,2,0.5,17.637,0.089,43.732,0.82,22.75,10.0,0.552,16.75,2.75,1.0,3.5,0.477,3.138,3.248,3.0,22.415,0.002,51.069,5.794,33.475,6.452,56.367,0.714,42.516,25.346,1.347,51.858,0.783,23.348,10.111,9.0,8.283,0.42,14.0
159,notriddle,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
160,Andersson007,Human,0.933,100,90,11,4,0.364,1.889,0.04,8.297,0.92,8.182,4.0,0.537,10.5,2.545,2.0,1.572,0.312,2.093,1.428,2.0,0.194,0.004,0.471,0.083,3.804,0.168,11.852,0.878,0.697,2.163,0.038,9.119,0.922,0.379,8.182,8.0,6.882,0.444,9.5
161,kreek,Unknown,-,4,4,2,3,1.0,255.708,92.821,347.14,0.551,1.333,1.0,0.167,0.5,1.0,1.0,0.0,0.0,1.333,0.577,0.5,6.655,0.0,11.527,9.982,373.579,373.579,397.051,0.376,280.758,654.337,654.337,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
162,Cadair,Human,0.882,100,82,13,8,0.364,2.17,0.044,8.508,0.919,3.727,3.0,0.353,2.75,2.682,2.5,1.249,0.253,1.577,0.977,1.0,1.194,0.0,8.006,0.002,2.229,0.077,7.179,0.886,0.525,2.283,0.035,8.775,0.921,0.386,6.308,8.0,4.029,0.338,8.0
163,gpbl,Human,0.957,100,84,12,3,1.0,6.068,0.046,20.29,0.909,28.0,2.0,0.635,40.0,4.333,1.0,5.774,0.513,16.8,18.674,26.0,82.688,34.602,99.651,167.124,22.56,0.083,44.984,0.748,22.542,7.177,0.04,21.938,0.893,0.58,7.0,4.5,7.236,0.502,6.25
164,kimbarrett,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165,lonegunmanb,Human,0.928,100,85,11,3,0.333,0.866,0.015,3.008,0.903,9.444,7.0,0.539,11.0,3.0,2.0,2.646,0.412,6.071,8.489,4.75,1.696,0.001,4.561,0.523,3.768,2.136,5.721,0.677,2.699,1.259,0.027,3.843,0.89,0.089,7.727,7.0,5.711,0.396,8.0
166,tats-u,Human,0.908,100,94,11,15,0.652,3.868,0.319,7.86,0.791,4.087,2.0,0.499,5.0,1.826,2.0,1.029,0.277,1.27,0.708,0.0,0.362,0.0,2.546,0.0,4.56,0.498,8.548,0.767,4.068,3.513,0.321,7.57,0.8,2.717,8.545,5.0,9.781,0.516,5.0
167,juzhao,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
168,dcbw,Unknown,-,7,7,4,2,1.0,0.071,0.041,0.086,0.549,3.5,3.5,0.214,1.5,2.0,2.0,0.0,0.0,1.75,0.957,1.25,0.085,0.044,0.118,0.129,0.029,0.021,0.028,0.415,0.027,0.044,0.041,0.037,0.407,0.05,1.75,1.0,1.5,0.321,0.75
169,PavelPunegov,Bot,0.331,14,14,2,1,1.0,148.289,22.558,419.461,0.828,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,1927.754,1927.754,0.0,0.0,,,0.0,0.0,,284.999,37.186,615.096,0.769,48.426,7.0,7.0,2.828,0.143,2.0
170,pascalwengerter,Human,0.947,100,87,14,7,0.5,22.941,0.298,47.309,0.815,6.214,3.5,0.548,7.5,2.643,2.0,2.134,0.392,1.5,0.843,1.0,10.906,0.0,42.3,0.07,23.516,0.579,43.0,0.78,25.129,22.968,0.39,45.951,0.802,23.109,6.214,5.0,6.658,0.498,5.75
171,Lineflyer,Human,0.826,53,52,7,2,0.4,37.71,0.63,90.08,0.802,10.4,1.0,0.7,3.0,1.8,1.0,1.304,0.311,7.429,12.515,5.5,154.146,0.0,258.399,240.437,140.702,73.297,209.809,0.59,44.171,65.985,12.209,132.822,0.776,72.695,7.429,1.0,14.432,0.692,3.0
172,astrogeco,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
173,Krejza9,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
174,tych0,Human,0.931,100,87,9,8,0.727,7.883,0.169,16.944,0.803,7.909,2.0,0.665,6.0,2.0,1.0,1.549,0.347,2.071,1.8,1.0,3.713,0.0,10.123,0.407,12.732,1.501,21.788,0.735,17.322,8.387,0.169,17.897,0.8,7.991,9.667,7.0,6.0,0.314,4.0
175,awmleer,Unknown,-,8,8,2,5,0.714,92.545,19.456,164.644,0.7,1.143,1.0,0.107,0.0,1.0,1.0,0.0,0.0,1.143,0.378,0.0,2.589,0.0,6.851,0.0,104.949,25.074,176.739,0.688,80.188,233.11,233.11,315.321,0.478,222.966,4.0,4.0,2.828,0.25,2.0
176,pritamdamania87,Unknown,-,9,9,3,2,1.0,153.089,83.515,199.455,0.615,4.5,4.5,0.389,3.5,1.5,1.5,0.707,0.167,4.5,4.95,3.5,493.648,493.648,698.124,493.648,237.414,237.414,0.0,0.0,0.0,118.721,118.721,167.858,0.5,118.693,3.0,1.0,3.464,0.444,3.0
177,olegz-codefresh,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
