,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
93,Mariska-Archielli,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
94,ckw017,Unknown,-,2,2,2,2,1.0,581.031,581.031,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,581.031,581.031,0.0,0.0,0.0,581.031,581.031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
95,travi,Human,0.95,100,87,11,11,0.55,4.609,0.065,13.219,0.89,4.35,3.0,0.481,4.5,2.55,2.5,1.638,0.33,2.486,2.639,2.0,0.904,0.0,4.222,0.047,10.728,0.524,19.177,0.766,11.836,5.329,0.072,14.396,0.88,0.579,7.909,6.0,6.92,0.414,6.0
96,amanda-mitchell,Bot,0.919,100,68,3,1,0.125,10.389,0.0,44.514,0.831,8.5,10.0,0.184,1.5,2.25,2.0,0.463,0.083,1.115,0.321,0.0,0.0,0.0,0.0,0.0,11.601,0.0,46.929,0.775,0.0,27.841,0.0,70.307,0.797,23.984,22.667,32.0,17.926,0.314,16.0
97,marcelsavegnago,Human,0.913,100,98,9,6,0.4,4.431,0.281,11.056,0.836,6.533,1.0,0.717,1.0,1.6,1.0,1.121,0.294,2.178,2.092,1.0,1.952,0.0,5.19,0.281,7.773,0.945,15.031,0.765,7.889,6.626,0.704,14.148,0.798,5.546,10.889,4.0,13.421,0.578,12.0
98,ozangunalp,Human,0.976,100,87,12,6,0.667,4.536,0.051,15.705,0.906,9.667,3.0,0.616,9.0,3.0,2.0,2.646,0.428,1.933,1.935,1.0,0.593,0.0,2.594,0.011,8.259,0.657,21.253,0.852,2.747,4.384,0.072,15.843,0.908,1.064,7.25,6.5,4.454,0.332,7.0
99,dandhlee,Human,0.847,100,87,10,2,0.667,9.188,0.016,47.216,0.956,29.0,15.0,0.398,26.0,5.667,5.0,1.155,0.078,7.25,6.904,5.75,11.616,0.154,39.405,0.396,59.163,4.81,120.241,0.761,66.536,17.089,0.028,63.825,0.92,0.62,8.7,3.0,15.019,0.647,3.75
100,timothyb89,Human,0.898,100,83,10,2,1.0,7.626,0.196,22.83,0.869,41.5,41.5,0.488,40.5,5.0,5.0,5.657,0.4,27.667,38.657,35.5,207.521,113.718,267.078,254.423,1.382,1.382,0.615,0.157,0.435,8.535,0.295,23.962,0.847,5.28,8.3,5.0,8.056,0.473,11.5
101,avishayt,Human,0.919,100,76,8,4,0.8,3.123,0.171,11.92,0.89,15.2,3.0,0.653,14.0,3.0,2.0,2.915,0.427,2.375,3.714,1.0,5.848,0.0,23.223,0.002,1.519,0.328,3.911,0.797,0.795,4.05,0.32,13.88,0.872,1.299,9.5,8.5,4.87,0.26,5.25
102,yorickvP,Human,0.956,100,88,12,15,0.789,18.834,0.985,34.24,0.775,4.632,2.0,0.563,3.5,2.158,1.0,1.834,0.38,2.0,1.585,1.25,8.003,0.0,22.534,0.574,29.917,3.536,43.004,0.693,48.86,22.644,1.54,37.645,0.747,24.796,7.333,5.5,7.56,0.485,5.25
103,dneel-bah,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,piedoom,Human,0.923,62,62,8,8,0.571,17.313,0.092,49.144,0.88,4.429,2.0,0.578,2.0,1.643,1.0,0.842,0.252,1.409,1.019,0.25,0.623,0.0,2.338,0.004,23.923,0.34,57.393,0.847,14.759,40.11,8.303,73.58,0.761,27.665,7.75,2.5,15.097,0.665,2.25
105,harupy,Human,0.807,100,68,10,3,1.0,0.104,0.028,0.23,0.704,22.667,12.0,0.431,22.0,4.0,2.0,3.464,0.333,3.091,2.793,3.75,0.216,0.015,0.625,0.175,0.106,0.072,0.111,0.53,0.105,0.111,0.045,0.201,0.652,0.1,6.8,4.0,8.879,0.526,4.75
106,yairm210,Human,0.868,100,80,10,1,0.5,3.882,0.019,10.777,0.868,40.0,40.0,0.438,35.0,6.0,6.0,4.243,0.25,8.889,11.57,14.0,21.486,0.082,35.507,19.421,14.163,3.752,26.296,0.736,11.843,4.488,0.018,12.205,0.859,0.598,8.0,4.5,9.345,0.542,7.0
107,locus313,Human,0.779,100,96,6,18,0.857,13.894,1.186,28.271,0.796,4.571,1.0,0.731,0.0,1.238,1.0,0.889,0.179,3.097,3.789,3.0,14.711,0.0,52.22,0.293,28.796,12.104,35.005,0.616,48.834,21.513,7.843,32.003,0.692,22.868,16.0,4.0,26.638,0.674,12.0
108,sahiljoster32,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,dduportal,Human,0.925,100,84,12,4,0.286,3.826,0.008,16.632,0.93,6.0,3.5,0.473,5.75,2.786,2.0,2.045,0.357,2.8,2.605,3.0,0.142,0.0,0.645,0.008,10.803,0.251,27.063,0.817,14.846,4.413,0.006,18.495,0.929,0.097,7.0,4.0,6.252,0.462,9.25
110,newfren,Unknown,-,2,2,1,1,1.0,1006.858,1006.858,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1006.858,1006.858,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
111,Charlie-Sumorok,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,nikic,Human,0.949,100,82,11,6,0.667,0.861,0.118,2.484,0.82,9.111,2.0,0.686,5.0,2.444,2.0,2.007,0.384,2.485,2.6,2.0,0.928,0.0,2.739,0.211,1.223,0.196,3.279,0.812,0.488,1.129,0.193,2.994,0.805,0.596,7.455,3.0,8.395,0.543,9.5
113,Pytal,Human,0.847,100,86,10,1,0.333,2.202,0.051,8.85,0.916,28.667,30.0,0.403,26.0,6.333,7.0,4.041,0.281,12.286,8.24,8.0,15.871,0.408,21.509,30.781,12.675,0.159,28.818,0.808,3.057,2.568,0.039,9.579,0.908,0.161,8.6,8.0,4.742,0.284,6.75
114,Iamdeadlyz,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
115,jbleyel,Human,0.88,100,85,9,4,0.5,2.826,0.885,4.769,0.719,10.625,5.0,0.481,19.25,2.625,2.0,2.387,0.399,2.179,1.931,2.0,2.044,0.0,5.21,1.013,4.149,1.62,5.812,0.653,5.433,3.028,0.311,5.093,0.728,3.156,9.444,2.0,18.836,0.727,2.0
116,sangxxh,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,dddddai,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,kmova,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,extratone,Bot,0.944,100,100,1,1,1.0,0.0,0.001,0.0,0.245,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.049,0.049,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
120,dims,Human,0.891,200,186,10,9,0.36,1.328,0.206,3.58,0.797,7.44,3.0,0.676,5.0,1.76,1.0,1.2,0.302,1.676,1.237,1.0,0.547,0.0,2.188,0.044,1.682,0.351,4.1,0.752,1.447,1.401,0.247,3.901,0.788,0.875,18.6,10.0,25.548,0.574,16.0
121,suo,Unknown,-,2,2,2,1,1.0,1460.305,1460.305,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1460.305,1460.305,0.0,0.0,,,0.0,0.0,,1460.305,1460.305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
122,wozniakjan,Human,0.853,100,80,10,3,0.273,9.42,0.084,23.236,0.857,7.273,4.0,0.443,10.0,2.455,2.0,1.036,0.195,1.86,1.833,1.0,3.74,0.0,13.055,0.012,13.891,0.255,29.311,0.816,13.536,9.913,0.088,23.754,0.85,4.472,8.0,7.5,4.472,0.302,7.0
123,kwypchlo,Human,0.961,34,33,9,5,0.714,61.089,0.168,206.89,0.897,4.714,2.0,0.545,4.5,2.0,1.0,1.528,0.347,3.0,4.427,1.5,8.476,0.0,21.144,0.682,186.16,50.932,348.751,0.73,81.319,110.558,4.805,277.849,0.837,68.464,3.667,2.0,5.831,0.566,1.0
124,heyimShivam,Human,0.939,11,10,7,3,1.0,78.08,13.514,144.328,0.748,3.333,4.0,0.267,2.0,2.333,3.0,1.155,0.19,2.5,1.732,3.0,23.449,3.022,42.962,26.471,202.976,156.626,216.392,0.466,212.637,95.232,13.514,161.806,0.723,107.117,1.429,1.0,0.535,0.171,1.0
125,euvl,Unknown,-,6,6,4,3,0.75,255.241,163.616,338.021,0.605,1.5,1.0,0.25,0.5,1.5,1.0,1.0,0.25,1.5,1.0,0.5,0.308,0.0,0.616,0.308,424.991,292.578,347.073,0.343,327.581,273.337,1.223,472.367,0.666,409.385,1.5,1.5,0.577,0.167,1.0
126,rcmarron,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,vibhandikyash,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
128,klementtan,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
129,GPUtester,Bot,0.679,291,158,4,2,0.091,9.669,0.748,40.818,0.904,7.182,4.5,0.46,6.5,1.136,1.0,0.468,0.111,1.411,1.197,0.0,6.846,0.0,60.836,0.0,6.769,0.704,22.748,0.873,2.318,6.448,0.718,17.517,0.844,3.442,39.5,12.0,62.282,0.646,46.0
130,fedekunze,Human,0.954,200,157,10,4,0.571,7.447,0.025,27.07,0.913,22.429,4.0,0.773,3.5,2.714,2.0,2.498,0.406,8.722,16.743,6.5,50.412,0.011,93.865,71.84,14.956,0.871,38.083,0.841,2.768,7.736,0.067,23.172,0.88,1.981,15.7,9.0,19.805,0.574,17.25
131,bors,Bot,0.889,100,93,4,2,0.5,0.073,0.001,0.17,0.775,23.25,15.0,0.331,14.25,2.75,3.0,1.258,0.205,2.583,2.43,2.0,0.117,0.0,0.301,0.034,0.07,0.014,0.13,0.735,0.076,0.025,0.001,0.061,0.807,0.018,23.25,19.0,15.13,0.288,10.25
132,bretambrose,Human,0.931,100,89,9,5,0.5,6.772,0.351,13.74,0.796,8.9,3.5,0.624,7.75,2.7,1.0,2.497,0.433,2.871,3.73,1.5,6.705,0.0,19.307,0.798,12.936,3.692,17.896,0.669,18.971,11.779,0.379,18.956,0.733,19.186,9.889,3.0,14.461,0.589,3.0
133,RealYusufIsmail,Human,0.956,100,92,10,8,0.8,13.038,0.131,37.041,0.888,9.2,2.5,0.663,7.25,2.6,2.0,2.171,0.392,4.6,6.03,4.5,21.639,0.002,49.34,5.05,39.665,0.789,61.912,0.712,54.24,17.816,0.041,44.212,0.864,1.347,9.2,5.0,13.903,0.604,8.5
134,batamig,Human,0.787,28,25,6,2,0.333,79.183,44.145,96.844,0.616,4.167,2.5,0.46,4.75,1.5,1.5,0.548,0.167,1.389,0.778,0.75,13.931,0.0,41.189,0.276,97.038,53.329,104.219,0.554,178.409,76.246,41.351,100.794,0.645,134.722,4.167,2.0,5.845,0.54,1.5
135,migeed-z,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,garth-wells,Human,0.942,100,95,11,3,0.429,3.281,0.192,10.162,0.863,13.571,3.0,0.674,8.5,3.429,2.0,3.207,0.429,6.786,9.374,5.5,18.623,0.047,35.954,31.057,3.667,0.404,7.602,0.787,1.916,3.672,0.109,11.652,0.876,0.782,8.636,3.0,12.242,0.589,8.5
137,giuseppeg,Human,0.925,27,25,7,6,1.0,63.917,0.159,119.502,0.792,4.167,1.0,0.54,5.25,1.833,1.0,1.602,0.348,1.25,0.716,0.0,1.23,0.0,5.427,0.0,79.443,0.193,130.385,0.746,134.634,38.939,0.074,81.649,0.824,21.083,3.571,3.0,1.813,0.263,2.5
138,eabz,Unknown,-,2,2,1,2,1.0,912.012,912.012,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.012,912.012,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
139,christianvogt,Human,0.898,100,90,10,3,0.429,5.431,0.518,14.406,0.841,12.857,3.0,0.616,14.5,2.571,2.0,1.134,0.222,2.093,2.784,1.0,5.281,0.0,25.978,0.608,6.101,0.494,14.974,0.83,2.697,4.856,0.51,12.845,0.832,2.279,9.0,6.0,9.944,0.547,10.75
140,Convly,Human,0.794,100,90,12,1,0.5,0.72,0.024,2.028,0.833,45.0,45.0,0.478,43.0,7.0,7.0,7.071,0.357,30.0,41.761,38.0,21.149,4.527,32.754,29.422,0.311,0.311,0.435,0.494,0.308,1.18,0.102,2.591,0.799,0.637,7.5,4.0,11.229,0.556,3.5
141,benesch,Human,0.803,100,75,9,2,0.667,1.827,0.131,4.575,0.824,25.0,12.0,0.507,28.5,3.333,3.0,1.528,0.2,3.261,4.505,2.0,5.06,0.0,12.744,1.524,0.856,0.209,1.734,0.76,0.612,2.793,0.62,5.529,0.758,2.847,8.333,6.0,10.607,0.48,2.0
142,webstech,Bot,0.649,282,200,7,2,0.4,5.642,0.001,34.033,0.968,40.0,7.0,0.65,45.0,3.2,2.0,2.387,0.35,9.091,12.239,8.25,7.729,0.004,34.909,0.016,45.372,4.654,90.978,0.78,47.719,6.203,0.001,35.645,0.966,0.002,28.571,21.0,11.717,0.203,18.5
143,bgianfo,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
144,avinashkranjan,Human,0.186,296,289,10,3,0.143,7.274,0.001,22.243,0.904,13.762,6.0,0.614,12.0,2.619,3.0,0.973,0.171,4.661,5.95,0.75,7.205,0.001,26.204,0.001,27.022,18.374,37.783,0.667,35.502,7.204,0.001,22.078,0.904,0.363,28.9,3.5,40.927,0.645,66.0
145,segiddins,Human,0.927,100,81,11,4,0.364,1.934,0.008,8.599,0.936,7.364,2.0,0.577,8.0,2.818,2.0,1.94,0.358,3.522,6.208,2.5,0.65,0.0,2.335,0.015,6.352,0.673,15.626,0.84,1.564,2.083,0.007,8.929,0.933,0.131,7.364,7.0,4.456,0.33,7.0
146,robguthrie,Human,0.94,200,169,11,3,0.75,3.697,0.131,9.101,0.848,42.25,12.0,0.661,49.25,3.5,2.0,3.697,0.429,12.071,30.429,5.25,35.914,0.165,114.06,16.927,9.105,2.805,13.884,0.662,4.586,2.614,0.006,8.719,0.897,0.593,15.364,2.0,28.731,0.729,16.5
147,sergeyfrolov,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
148,dorloff,Human,0.847,53,50,7,3,1.0,22.459,1.633,43.704,0.782,16.667,22.0,0.347,13.0,2.667,3.0,1.528,0.25,2.273,1.695,1.75,31.705,1.305,68.489,23.443,19.189,0.033,47.991,0.861,1.126,21.863,1.292,42.556,0.786,22.364,7.143,7.0,3.934,0.28,4.0
149,robbot006,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
150,musfay,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,boris-kz,Bot,0.848,100,100,2,2,1.0,1.801,0.426,2.992,0.728,50.0,50.0,0.4,40.0,1.5,1.5,0.707,0.167,5.263,5.194,9.0,7.955,0.0,9.51,15.204,1.508,0.609,2.613,0.673,0.777,1.949,0.609,3.091,0.672,0.842,50.0,50.0,59.397,0.42,42.0
152,Valdnet,Unknown,-,5,5,4,2,0.667,104.329,70.008,89.55,0.372,1.667,1.0,0.267,1.0,1.333,1.0,0.577,0.167,1.25,0.5,0.25,24.039,0.0,48.079,24.039,107.053,43.858,109.473,0.394,94.811,107.053,43.858,109.473,0.394,94.811,1.25,1.0,0.5,0.15,0.25
153,Haroenv,Human,0.954,100,81,11,6,0.667,6.614,0.062,29.187,0.932,9.0,2.0,0.724,4.0,2.222,1.0,2.949,0.456,3.522,5.107,1.0,4.581,0.0,12.497,0.134,19.264,0.243,53.782,0.884,2.208,8.024,0.057,32.258,0.924,0.92,7.364,8.0,4.76,0.341,6.0
154,alexwlchan,Human,0.79,100,78,10,2,0.154,1.332,0.032,4.091,0.884,6.0,2.0,0.613,0.0,2.385,2.0,1.71,0.208,4.105,5.924,2.0,2.86,0.001,7.905,0.086,2.679,0.818,5.01,0.723,2.222,0.853,0.026,2.776,0.879,0.338,7.8,4.5,7.843,0.492,10.75
155,BenePronomen,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156,zacksgamerz,Human,0.741,11,11,4,2,1.0,139.222,6.991,331.505,0.821,5.5,5.5,0.409,4.5,2.0,2.0,1.414,0.25,5.5,6.364,4.5,163.359,163.359,231.025,163.359,1065.499,1065.499,0.0,0.0,0.0,294.13,52.062,515.565,0.69,319.895,2.75,1.0,3.5,0.477,1.75
157,reschke,Human,0.812,100,79,8,2,1.0,0.976,0.037,2.899,0.852,39.5,39.5,0.487,38.5,4.5,4.5,4.95,0.389,26.333,33.262,31.5,24.89,16.335,30.094,29.168,0.728,0.728,0.289,0.14,0.205,0.811,0.033,2.266,0.834,0.608,9.875,10.5,5.817,0.28,2.75
158,brooksmtownsend,Human,0.904,100,88,14,2,0.333,0.836,0.065,3.094,0.88,14.667,8.5,0.508,10.75,6.5,5.5,4.593,0.355,3.143,2.05,4.0,1.177,0.054,3.488,0.733,1.474,0.073,4.665,0.883,0.222,0.77,0.065,2.869,0.873,0.283,6.286,6.0,4.428,0.383,8.0
159,scottwcpg,Human,0.689,90,87,7,2,0.5,23.314,0.991,54.216,0.814,21.75,17.0,0.44,16.75,2.25,2.0,1.258,0.25,1.891,1.402,1.75,16.849,0.0,56.287,0.262,27.332,3.157,51.512,0.768,20.916,27.241,1.417,68.717,0.833,17.894,12.429,4.0,22.875,0.673,5.0
160,dylanexpensify,Bot,0.375,274,253,6,1,1.0,3.318,0.018,12.191,0.928,253.0,253.0,0.0,0.0,6.0,6.0,0.0,0.0,253.0,0.0,0.0,836.139,836.139,0.0,0.0,,,0.0,0.0,,5.852,0.035,15.832,0.869,1.204,42.167,5.0,81.757,0.749,26.75
161,robpike,Human,0.838,19,19,4,3,1.0,98.68,10.746,145.721,0.681,6.333,5.0,0.351,5.0,2.333,2.0,1.528,0.286,3.8,1.789,3.0,239.907,23.795,381.968,288.053,144.175,47.55,227.955,0.658,174.591,44.746,11.41,66.89,0.628,67.601,4.75,2.0,6.185,0.513,3.25
162,martijn00,Human,0.946,100,88,11,7,0.538,11.31,0.043,33.282,0.893,6.769,2.0,0.629,7.0,2.077,2.0,1.32,0.319,2.256,1.712,2.0,11.206,0.001,38.399,0.471,14.393,0.087,35.227,0.849,9.22,14.221,0.051,39.389,0.881,2.964,8.0,4.0,12.353,0.603,4.0
163,Zacqary,Human,0.923,100,93,11,2,1.0,7.308,0.52,16.688,0.818,46.5,46.5,0.091,8.5,5.5,5.5,4.95,0.318,2.268,1.924,2.0,11.68,0.0,22.499,18.036,4.837,0.239,16.122,0.886,1.222,4.825,0.315,14.377,0.856,1.561,8.455,4.0,14.39,0.598,4.0
164,stevenctl,Human,0.956,100,83,11,6,0.545,10.875,0.152,23.941,0.826,7.545,2.0,0.583,10.0,2.455,1.0,1.753,0.357,2.128,1.794,1.0,4.44,0.0,13.006,0.242,18.911,2.05,30.961,0.728,23.001,13.005,0.179,26.703,0.807,19.547,7.545,4.0,7.555,0.48,6.0
165,Dal-Papa,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
166,msandstedt,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
167,themak1985,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
168,hoffm386,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
169,sharadb-amazon,Human,0.919,63,56,8,2,1.0,30.867,0.282,82.714,0.853,28.0,28.0,0.304,17.0,5.0,5.0,4.243,0.3,6.222,7.965,8.0,139.116,0.0,321.252,75.956,55.706,10.444,76.171,0.655,104.801,57.287,5.252,118.235,0.78,60.368,7.0,2.5,8.264,0.562,10.0
170,JulieLeeMSFT,Human,0.897,100,94,11,2,1.0,11.16,0.585,23.98,0.819,47.0,47.0,0.468,44.0,6.0,6.0,4.243,0.25,13.429,29.877,3.5,144.279,0.0,370.936,12.343,4.654,1.478,8.558,0.713,2.482,14.716,1.326,29.104,0.793,15.54,8.545,2.0,15.533,0.704,4.5
171,kachick,Human,0.902,200,171,14,9,0.474,0.991,0.066,3.03,0.873,9.0,2.0,0.747,3.0,2.895,2.0,3.281,0.478,4.171,9.887,2.0,0.734,0.0,2.905,0.297,3.459,0.643,5.478,0.718,4.925,0.837,0.062,2.304,0.858,0.269,12.214,12.5,7.382,0.33,10.0
172,aagit,Unknown,-,5,5,4,3,1.0,35.451,0.077,70.78,0.749,1.667,2.0,0.133,0.5,1.333,1.0,0.577,0.167,1.25,0.5,0.25,0.019,0.0,0.037,0.019,47.243,0.079,81.733,0.666,70.796,47.243,0.079,81.733,0.666,70.796,1.25,1.0,0.5,0.15,0.25
173,EnderDev,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
174,kstefanj,Human,0.656,28,27,6,2,1.0,48.857,11.064,72.403,0.692,13.5,13.5,0.093,2.5,3.0,3.0,1.414,0.167,1.688,0.873,1.0,54.791,0.002,98.179,54.637,26.242,6.032,39.588,0.669,37.78,32.269,6.032,58.795,0.733,35.272,4.5,3.5,4.324,0.414,1.75
175,no23reason,Human,0.836,100,79,8,2,0.4,6.81,0.143,23.619,0.908,15.8,12.0,0.365,14.0,3.4,3.0,1.517,0.212,2.926,2.269,3.0,2.242,0.126,6.788,0.635,18.103,0.373,38.61,0.824,13.68,8.007,0.113,26.665,0.911,0.727,9.875,9.5,6.468,0.343,10.5
176,zhuzhurk,Bot,0.405,90,69,4,1,0.333,20.998,0.34,56.981,0.86,23.0,3.0,0.599,31.0,2.667,2.0,1.155,0.167,9.857,8.896,15.5,174.65,30.978,282.06,244.521,34.215,3.922,76.726,0.784,3.507,27.835,4.098,65.295,0.8,16.549,17.25,10.5,15.218,0.351,8.75
177,martin389,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
178,Hongbo-Miao,Human,0.886,100,90,9,28,0.903,8.423,1.559,14.539,0.735,2.903,1.0,0.601,0.0,1.452,1.0,1.121,0.27,1.667,2.119,0.0,1.326,0.0,6.14,0.0,12.794,5.807,17.195,0.634,18.062,9.328,1.634,16.345,0.747,11.503,10.0,11.0,8.573,0.43,13.0
179,timabbott,Human,0.895,200,132,9,7,0.875,0.555,0.025,2.695,0.924,16.5,1.0,0.803,2.75,2.125,1.0,2.1,0.404,4.889,7.673,4.0,2.392,0.0,6.576,0.222,0.313,0.049,0.628,0.76,0.215,0.482,0.022,2.514,0.926,0.108,14.667,4.0,16.485,0.551,28.0
180,dazavala,Human,0.935,53,49,11,2,1.0,43.0,3.72,82.607,0.779,24.5,24.5,0.418,20.5,5.5,5.5,4.95,0.318,6.125,8.543,8.25,164.831,0.0,229.274,399.219,106.479,15.238,145.908,0.644,175.895,52.371,3.972,102.962,0.795,36.202,4.455,2.0,6.393,0.579,2.5
181,zhiltsov-max,Human,0.773,300,223,8,2,1.0,2.011,0.141,6.706,0.86,111.5,111.5,0.307,68.5,6.0,6.0,2.828,0.167,9.696,11.621,10.5,13.79,1.046,28.024,12.866,5.874,0.996,11.671,0.761,2.266,2.496,0.17,6.838,0.842,1.259,27.875,3.0,45.19,0.687,28.25
182,lynnagara,Human,0.838,100,81,8,1,0.25,17.106,0.161,105.803,0.962,20.25,6.5,0.614,17.25,4.75,5.0,2.872,0.276,16.2,28.517,6.0,51.902,0.007,100.275,29.705,277.243,92.318,437.771,0.659,344.144,18.727,0.164,110.689,0.959,0.657,10.125,11.0,4.422,0.215,3.0
183,obiot,Human,0.896,57,55,8,2,0.667,30.29,4.758,58.2,0.759,18.333,1.0,0.63,26.0,2.667,1.0,2.887,0.417,13.75,23.543,14.25,284.227,1.768,566.098,285.995,166.249,99.758,138.598,0.337,126.07,54.414,13.956,95.536,0.7,49.919,6.875,1.0,14.662,0.72,1.75
184,cbauerman,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
