,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
89,rossf7,Human,0.956,100,75,12,6,0.75,24.884,0.088,84.733,0.883,9.375,2.5,0.648,9.5,2.5,1.5,2.39,0.412,3.409,3.514,3.75,31.555,0.052,70.396,21.509,54.629,13.799,143.461,0.806,27.351,28.79,0.114,97.128,0.887,16.107,6.25,3.5,5.879,0.441,5.25
90,ericchiang,Human,0.941,66,49,12,5,0.625,44.987,0.032,128.816,0.877,6.125,2.5,0.625,3.25,2.75,1.0,2.964,0.466,3.267,4.621,2.0,22.361,0.006,57.786,0.367,130.282,24.863,216.343,0.725,146.148,54.317,0.046,141.502,0.857,24.854,4.083,4.0,2.109,0.281,4.0
91,jcommelin,Human,0.831,100,63,8,2,0.667,1.389,0.095,3.146,0.808,21.0,4.0,0.603,28.5,3.333,1.0,4.041,0.467,9.0,13.051,9.0,8.772,0.577,10.839,18.989,4.119,1.869,5.925,0.595,2.496,1.892,0.11,3.702,0.761,2.39,7.875,4.0,9.188,0.558,9.75
92,cbaker6,Human,0.94,100,92,10,4,0.308,4.118,0.015,15.968,0.928,7.077,3.0,0.594,3.0,2.692,3.0,1.843,0.347,5.412,8.193,4.0,0.678,0.097,1.131,0.505,22.698,8.669,32.891,0.667,22.769,6.116,0.04,19.239,0.894,0.843,9.2,5.0,9.438,0.515,12.75
93,hjacobs,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
94,vorce,Unknown,-,3,2,2,1,1.0,0.001,0.001,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.001,0.001,0.0,0.0,,,0.0,0.0,,0.001,0.001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
95,khmakoto,Human,0.903,100,78,8,3,0.5,8.044,0.004,25.386,0.913,13.0,10.5,0.423,12.0,3.0,3.0,1.673,0.259,3.545,4.295,1.75,10.798,0.002,24.879,0.077,18.184,0.061,39.742,0.831,5.029,7.862,0.007,24.743,0.908,0.067,9.75,1.5,11.949,0.574,21.0
96,brbrr,Human,0.957,100,87,13,4,0.571,19.73,0.197,50.088,0.854,12.429,3.0,0.601,13.0,4.714,3.0,3.729,0.372,4.579,5.102,4.0,55.452,0.361,107.433,55.951,35.732,18.86,50.621,0.653,39.19,17.968,0.102,41.803,0.839,17.975,6.692,5.0,5.154,0.414,8.0
97,moving-bits,Human,0.835,100,89,9,2,1.0,2.747,0.05,10.493,0.912,44.5,44.5,0.219,19.5,5.0,5.0,2.828,0.2,1.894,1.418,1.5,2.739,0.0,9.863,0.036,2.457,0.032,12.275,0.942,0.241,2.679,0.033,10.885,0.923,0.341,9.889,9.0,5.754,0.307,8.0
98,caw310,Bot,0.698,208,160,4,1,0.5,3.322,0.08,10.207,0.874,80.0,80.0,0.256,41.0,3.5,3.5,0.707,0.071,6.154,8.346,6.0,18.826,0.105,40.773,20.635,1.549,0.374,3.987,0.75,1.635,4.611,0.374,14.299,0.87,1.747,40.0,37.0,37.157,0.447,46.5
99,jughu,Unknown,-,7,7,1,1,1.0,146.913,30.547,267.109,0.728,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,881.479,881.479,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,7.0,7.0,0.0,0.0,0.0
100,ryanofsky,Human,0.953,100,92,11,5,0.833,2.388,0.113,9.715,0.898,15.333,6.5,0.616,16.25,3.167,2.5,2.317,0.36,3.172,3.992,2.0,2.295,0.0,6.198,0.095,5.384,0.282,16.413,0.874,1.428,3.409,0.096,12.092,0.884,0.438,8.364,6.0,9.953,0.514,7.5
101,romilsonlemes,Bot,0.905,100,100,4,1,0.25,4.84,0.001,12.658,0.847,25.0,2.5,0.685,23.5,2.5,2.5,0.577,0.1,14.286,22.662,12.0,44.284,0.001,97.65,23.999,28.2,19.893,20.508,0.357,28.089,4.888,0.001,12.854,0.847,0.002,25.0,31.0,15.853,0.275,14.5
102,franmomu,Unknown,-,9,9,5,3,0.75,1.205,0.192,1.813,0.673,2.25,1.0,0.417,1.25,1.5,1.0,1.0,0.25,1.8,1.304,1.0,1.108,0.0,2.39,0.158,1.026,0.866,1.124,0.507,1.671,1.355,0.225,1.904,0.647,1.876,1.8,1.0,1.304,0.311,1.0
103,sg00dwin,Human,0.864,100,98,8,3,0.6,8.897,0.358,18.346,0.803,19.6,5.0,0.567,27.0,2.4,3.0,0.894,0.167,2.279,1.817,1.0,8.335,0.057,22.948,2.097,12.015,0.55,21.442,0.762,19.196,11.0,0.645,19.423,0.751,17.531,12.25,6.0,16.06,0.577,10.5
104,YiniXu9506,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
105,MalcolmTyrrell,Bot,0.753,16,8,1,1,1.0,185.82,170.02,123.682,0.344,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1300.738,1300.738,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,8.0,8.0,0.0,0.0,0.0
106,tonivade,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,v-rodriguezd,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
108,TheKeymaster,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
109,SergeyKanzhelev,Human,0.535,299,193,7,4,0.364,0.712,0.047,4.301,0.91,17.545,4.0,0.706,9.5,2.273,2.0,1.489,0.335,2.838,4.062,2.0,1.243,0.0,7.898,0.157,0.778,0.108,2.489,0.845,0.221,1.288,0.097,6.261,0.903,0.206,27.571,20.0,37.134,0.58,21.0
110,mxinden,Human,0.888,100,76,10,5,0.625,1.724,0.122,4.73,0.838,9.5,7.5,0.434,5.75,2.75,2.0,1.488,0.216,2.171,1.886,1.5,2.047,0.0,6.606,0.289,1.695,0.328,2.945,0.731,2.216,1.216,0.082,2.594,0.792,0.946,7.6,6.0,8.409,0.505,7.25
111,akshayshirahatti-da,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,moarychan,Human,0.952,100,80,11,5,0.625,13.268,0.571,31.451,0.827,10.0,3.5,0.619,10.5,2.625,2.0,2.326,0.387,2.105,1.673,2.0,17.625,0.0,50.742,0.707,10.228,0.982,22.583,0.818,3.307,14.123,0.453,35.512,0.853,3.339,7.273,6.0,6.828,0.414,4.5
113,lukicdarkoo,Human,0.944,100,92,11,9,0.818,12.695,0.006,47.502,0.878,8.364,2.0,0.686,4.5,1.636,1.0,1.027,0.283,6.571,12.912,1.75,16.314,0.0,41.45,0.099,71.298,23.164,106.286,0.684,68.871,34.662,0.438,76.903,0.805,23.76,8.364,1.0,20.2,0.749,2.5
114,mjip,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
115,FabianMeiswinkel,Human,0.895,200,139,8,3,0.5,3.99,0.081,17.084,0.914,23.167,28.0,0.354,21.25,2.5,2.0,1.761,0.344,2.574,3.346,2.0,1.074,0.0,3.295,0.155,9.295,0.664,26.687,0.853,6.197,7.437,0.279,23.669,0.875,2.561,17.375,13.0,17.054,0.488,17.0
116,carlobeltrame,Human,0.95,100,88,11,6,0.6,17.13,0.147,38.509,0.802,8.8,3.5,0.559,7.25,2.5,2.0,1.841,0.34,2.839,3.078,2.0,26.356,0.0,79.549,0.263,22.443,9.873,30.391,0.637,36.883,22.097,10.039,31.148,0.645,31.677,8.0,3.0,10.863,0.595,7.5
117,jacobperron,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
118,karl-cardenas-coding,Human,0.626,235,203,8,2,0.667,0.742,0.033,3.617,0.92,67.667,13.0,0.604,92.0,5.667,6.0,2.517,0.196,29.0,40.513,33.5,12.702,0.301,20.386,17.242,10.171,0.042,16.365,0.705,17.408,0.65,0.021,3.597,0.928,0.087,25.375,26.0,13.979,0.283,9.75
119,carlad,Human,0.597,12,9,6,1,1.0,46.618,0.018,131.803,0.875,9.0,9.0,0.0,0.0,6.0,6.0,0.0,0.0,9.0,0.0,0.0,372.945,372.945,0.0,0.0,,,0.0,0.0,,53.275,0.018,140.904,0.857,0.017,1.5,1.5,0.548,0.167,1.0
120,bsclifton,Human,0.924,100,70,11,1,0.5,3.301,0.088,18.198,0.917,35.0,35.0,0.4,28.0,5.5,5.5,4.95,0.318,5.833,7.542,5.75,5.66,0.016,9.698,6.836,14.53,0.29,45.226,0.873,1.7,5.044,0.163,23.508,0.908,1.558,6.364,1.0,9.872,0.644,4.0
121,AArnott,Human,0.926,100,88,13,6,0.429,0.604,0.038,2.317,0.886,6.286,2.5,0.562,6.75,3.143,1.0,2.905,0.455,3.034,3.19,4.0,0.637,0.0,2.974,0.088,1.218,0.252,2.855,0.769,0.913,0.755,0.045,2.66,0.881,0.239,6.769,7.0,4.764,0.381,6.0
122,wallet77,Unknown,-,4,4,2,1,0.5,7.166,0.038,12.37,0.665,2.0,2.0,0.0,0.0,1.5,1.5,0.707,0.167,2.0,0.0,0.0,0.023,0.023,0.02,0.014,21.45,21.45,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,2.0,2.0,1.414,0.25,1.0
123,shashidhar-patil,Unknown,-,2,2,1,1,1.0,117.854,117.854,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,117.854,117.854,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
124,akash1810,Human,0.808,200,164,10,1,0.077,1.631,0.006,9.497,0.946,12.615,10.0,0.392,14.0,4.308,4.0,2.097,0.264,4.1,4.272,2.0,0.845,0.004,2.458,0.24,5.95,0.349,18.802,0.874,1.963,1.209,0.01,4.633,0.912,0.181,16.4,6.0,17.532,0.539,28.0
125,aviau,Human,0.867,100,86,9,2,0.4,5.173,0.04,16.375,0.904,17.2,10.0,0.535,17.0,3.4,2.0,2.408,0.329,4.778,8.647,1.75,9.979,0.013,41.513,0.127,15.297,0.244,30.818,0.8,19.604,6.428,0.02,18.666,0.892,0.335,9.556,7.0,10.224,0.419,4.0
126,davidsneighbour,Bot,0.819,100,99,5,1,0.333,0.182,0.001,1.469,0.973,33.0,4.0,0.586,43.5,3.333,3.0,1.528,0.2,16.5,35.041,1.5,0.124,0.005,0.289,0.017,3.417,0.315,6.202,0.724,2.229,0.218,0.001,1.706,0.97,0.005,19.8,31.0,17.239,0.396,30.0
127,renzon,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,happyend1709,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,sirreal,Human,0.824,100,92,9,2,0.667,2.05,0.066,7.495,0.888,30.667,34.0,0.275,19.0,5.667,4.0,2.887,0.196,3.172,3.263,3.0,2.272,0.002,6.118,0.471,4.308,0.06,12.479,0.869,1.908,2.454,0.075,8.978,0.896,0.708,10.222,7.0,9.628,0.437,5.0
130,vbe-odoo,Bot,0.602,89,66,4,1,1.0,31.519,18.151,41.972,0.643,66.0,66.0,0.0,0.0,4.0,4.0,0.0,0.0,66.0,0.0,0.0,2048.724,2048.724,0.0,0.0,,,0.0,0.0,,19.989,5.149,35.421,0.72,18.881,16.5,12.5,18.303,0.515,24.0
131,eh-unity,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
132,matyasselmeci,Human,0.906,100,86,9,7,0.467,2.606,0.057,6.073,0.844,5.733,3.0,0.566,6.5,2.2,1.0,1.656,0.368,1.755,1.315,1.0,2.585,0.0,13.919,0.009,1.976,0.246,4.061,0.782,2.03,1.136,0.015,3.173,0.863,0.463,9.556,8.0,8.575,0.406,2.0
133,miniksa,Human,0.597,51,51,5,7,1.0,43.68,24.006,33.968,0.399,7.286,1.0,0.734,0.5,1.143,1.0,0.378,0.107,3.923,6.639,2.0,131.077,0.0,291.414,120.005,40.0,18.549,48.483,0.599,52.572,40.0,18.549,48.483,0.599,52.572,10.2,2.0,19.46,0.698,1.0
134,ninjascant,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,zhichengliu12581,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,std-odoo,Human,0.64,116,100,7,2,1.0,18.719,0.766,32.81,0.769,50.0,50.0,0.13,13.0,4.5,4.5,0.707,0.056,4.348,6.213,3.5,60.615,0.017,115.558,58.656,20.867,0.916,34.503,0.742,17.1,26.108,2.29,37.971,0.7,49.361,14.286,10.0,16.163,0.491,10.0
137,TimLovellSmith,Human,0.958,100,63,9,5,0.833,15.108,0.052,50.29,0.901,10.5,1.0,0.749,0.75,2.167,1.0,2.401,0.423,7.0,9.274,9.0,58.265,0.016,92.997,105.043,51.543,3.572,121.498,0.816,22.911,14.78,0.616,29.496,0.799,13.25,7.0,2.0,11.979,0.649,4.0
138,derTobsch,Human,0.935,200,158,12,5,0.625,2.529,0.021,6.317,0.866,19.75,9.5,0.606,22.75,4.125,1.5,4.19,0.489,5.852,7.279,6.0,8.83,0.191,19.718,2.092,6.103,4.361,6.392,0.559,10.531,0.947,0.004,3.199,0.907,0.129,13.167,4.5,17.694,0.601,12.5
139,azinit,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
140,khiemngo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,WenmuZhou,Human,0.906,42,42,7,16,0.8,49.742,5.203,93.715,0.762,2.1,1.0,0.474,0.0,1.25,1.0,0.55,0.166,1.4,1.499,0.0,0.85,0.0,4.393,0.0,69.446,28.25,105.611,0.676,72.381,59.163,3.953,111.701,0.773,54.781,6.0,5.0,5.0,0.429,8.5
142,fluiddot,Human,0.904,100,81,10,2,1.0,2.424,0.061,10.151,0.916,40.5,40.5,0.488,39.5,5.5,5.5,6.364,0.409,27.0,22.869,21.5,63.864,46.952,73.789,72.32,1.164,1.164,0.418,0.127,0.295,2.927,0.12,11.587,0.901,0.671,8.1,6.0,7.031,0.354,1.75
143,hazendaz,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144,hamarb123,Human,0.953,100,90,11,6,0.462,17.627,1.171,37.183,0.788,6.923,1.0,0.595,8.0,2.077,1.0,1.553,0.353,1.957,2.129,1.0,4.936,0.0,15.277,0.419,29.816,9.95,47.999,0.701,45.803,15.464,1.171,27.704,0.759,19.007,8.182,4.0,10.048,0.545,6.0
145,StephanTLavavej,Human,0.952,100,91,11,5,0.833,2.911,0.128,7.02,0.85,15.167,3.5,0.72,3.25,2.333,1.0,2.805,0.452,3.64,4.241,4.0,6.81,0.0,13.66,6.069,3.823,0.116,8.887,0.843,0.582,4.139,0.146,8.591,0.819,1.907,8.273,2.0,9.727,0.575,12.0
146,rsdmike,Human,0.828,100,98,10,1,0.167,2.302,0.094,8.211,0.895,16.333,6.0,0.663,7.5,3.833,3.5,3.312,0.399,3.267,4.291,2.75,2.455,0.005,6.186,0.529,5.162,0.499,13.657,0.842,1.679,3.494,0.043,11.744,0.9,0.769,9.8,4.5,16.545,0.594,2.5
147,zickgraf,Human,0.79,200,182,10,2,0.222,2.81,0.002,15.452,0.908,20.222,3.0,0.705,9.0,2.222,2.0,1.922,0.367,2.716,5.354,1.0,3.594,0.0,22.517,0.0,4.058,0.237,11.848,0.861,1.547,6.152,0.216,23.763,0.899,2.145,18.2,2.0,40.835,0.766,12.25
148,iMicknl,Human,0.939,100,81,17,4,0.4,2.832,0.057,8.463,0.884,8.1,7.5,0.396,7.75,4.3,3.0,3.02,0.351,2.077,2.287,1.0,0.572,0.0,2.713,0.007,5.374,0.629,11.521,0.8,3.976,2.932,0.057,8.669,0.884,0.703,4.765,3.0,4.603,0.482,5.0
149,sandwwraith,Human,0.909,100,83,13,2,0.4,8.398,0.323,19.963,0.824,16.6,4.0,0.665,4.0,3.8,2.0,4.604,0.463,4.882,6.204,3.0,29.1,0.012,50.592,24.381,12.121,1.911,22.46,0.721,20.319,6.644,0.392,15.806,0.818,2.864,6.385,6.0,5.561,0.458,8.0
150,Sambego,Human,0.761,33,31,6,2,0.5,49.384,0.02,85.501,0.77,7.75,5.0,0.395,6.75,3.0,3.0,1.633,0.25,5.167,4.916,1.5,124.297,91.967,147.453,181.956,147.149,142.482,110.345,0.373,181.11,46.026,0.016,83.605,0.785,39.277,5.167,4.5,4.401,0.425,7.25
151,camsteffen,Human,0.953,68,66,11,16,0.8,27.07,1.23,55.447,0.808,3.3,2.0,0.503,3.0,1.8,1.5,1.105,0.286,2.062,2.895,1.0,13.636,0.0,45.694,0.11,42.685,5.031,63.784,0.705,47.692,26.691,1.214,57.41,0.815,21.206,6.0,2.0,8.343,0.606,5.0
152,Vangelis66,Bot,0.684,100,100,2,6,1.0,19.821,3.296,34.132,0.711,16.667,1.5,0.767,2.5,1.167,1.0,0.408,0.119,5.263,7.248,5.5,86.765,0.0,130.995,159.833,17.433,10.315,21.782,0.605,22.562,5.171,5.171,5.29,0.362,3.74,50.0,50.0,69.296,0.49,49.0
153,matzkoh,Human,0.829,100,76,8,9,0.643,28.719,0.004,73.695,0.869,5.429,1.5,0.615,3.75,1.929,1.0,1.492,0.352,2.815,3.563,1.0,5.918,0.0,28.464,0.002,76.699,25.545,109.996,0.691,92.882,28.77,0.002,79.499,0.889,0.078,9.5,4.5,9.547,0.487,12.0
154,JFonS,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
155,ROBOTIS-Will,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156,ilteoood,Human,0.965,100,98,11,4,0.667,3.849,0.222,10.395,0.862,16.333,1.0,0.765,3.75,2.167,1.0,1.835,0.372,7.0,11.381,5.0,14.7,0.04,28.512,13.16,12.891,2.175,20.683,0.71,17.001,8.179,0.779,17.171,0.802,2.497,8.909,1.0,24.922,0.798,0.5
157,pzygielo,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
158,arlac77,Bot,0.779,200,141,5,4,0.114,0.12,0.001,0.783,0.97,4.029,3.0,0.312,3.5,2.486,2.0,0.951,0.17,1.986,0.621,0.0,0.033,0.001,0.272,0.0,0.206,0.001,1.069,0.953,0.002,0.128,0.001,0.808,0.97,0.001,28.2,12.0,29.21,0.477,54.0
159,ecfan,Human,0.902,100,89,9,3,0.5,12.019,0.025,55.061,0.954,14.833,11.0,0.429,3.5,2.833,3.0,1.329,0.225,2.618,3.285,1.75,6.696,0.004,36.444,0.139,25.151,0.04,81.225,0.912,0.368,16.417,0.042,66.071,0.94,0.343,9.889,7.0,9.13,0.447,6.0
160,lazebnyi,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
161,leandroBorgesFerreira,Human,0.86,189,168,8,2,0.667,12.737,0.149,35.038,0.874,56.0,2.0,0.651,82.0,3.0,2.0,2.646,0.37,33.6,44.914,65.0,335.987,0.208,510.028,528.241,111.783,109.726,102.832,0.409,172.497,12.637,0.126,36.619,0.884,1.393,21.0,23.0,23.232,0.499,21.25
162,eliorerz,Human,0.824,100,92,10,2,0.286,7.488,0.224,25.712,0.899,13.143,7.0,0.425,12.0,3.0,3.0,1.414,0.204,1.957,1.532,1.0,3.773,0.0,13.515,0.472,10.959,0.33,33.36,0.889,2.222,10.337,0.283,31.187,0.888,2.252,9.2,6.0,11.458,0.543,7.5
163,carlescufi,Human,0.858,100,76,8,3,0.333,0.846,0.006,4.717,0.946,8.444,3.0,0.681,5.0,2.333,2.0,1.414,0.307,3.304,5.004,1.0,1.748,0.0,8.054,0.11,1.056,0.374,2.939,0.786,0.65,2.117,0.034,7.487,0.897,0.647,9.5,5.5,9.957,0.513,12.25
164,LizBaker,Human,0.826,173,142,11,1,0.25,15.504,0.083,49.951,0.901,35.5,18.0,0.518,36.5,7.0,6.5,2.16,0.143,7.1,9.602,7.25,91.845,0.03,249.373,15.411,18.377,0.685,32.78,0.769,20.038,15.588,0.065,53.587,0.917,0.917,12.909,15.0,11.388,0.466,19.5
165,NottyCode,Human,0.913,27,26,7,3,0.375,74.684,1.261,167.324,0.822,3.25,2.0,0.471,2.0,1.625,1.0,1.061,0.279,2.364,2.656,1.0,72.282,0.0,237.894,0.004,107.2,56.342,128.534,0.588,120.972,67.593,15.51,106.406,0.696,105.215,3.714,3.0,3.684,0.462,3.5
166,SeraphimaZykova,Human,0.935,100,87,9,3,1.0,9.619,0.395,21.977,0.811,29.0,28.0,0.437,28.5,4.333,3.0,4.163,0.41,2.231,1.754,1.5,11.142,0.005,26.569,13.012,10.334,0.867,20.552,0.781,14.641,9.216,0.611,21.686,0.804,6.556,9.667,8.0,9.447,0.388,3.0
167,lukewalczak,Human,0.828,37,25,5,3,1.0,10.992,0.009,47.781,0.946,8.333,1.0,0.587,11.0,2.333,1.0,2.309,0.381,6.25,6.185,9.75,7.528,0.046,14.996,7.574,77.897,0.162,134.776,0.666,116.759,15.51,0.005,56.634,0.923,0.062,5.0,3.0,4.243,0.384,4.0
168,bieniu,Human,0.903,100,73,8,4,0.308,1.123,0.022,2.913,0.859,5.615,4.0,0.379,4.0,2.538,2.0,1.613,0.326,2.355,2.43,1.5,0.661,0.0,2.464,0.008,2.011,0.129,4.017,0.784,1.445,1.319,0.045,3.249,0.846,0.498,9.125,6.0,8.202,0.385,3.0
169,epictete,Human,0.828,100,80,7,2,1.0,8.575,0.446,21.271,0.852,40.0,40.0,0.438,35.0,3.5,3.5,2.121,0.214,8.889,10.948,17.0,62.877,0.046,111.57,50.131,13.939,1.207,23.77,0.718,19.094,17.969,1.223,29.291,0.73,19.202,11.429,4.0,14.351,0.593,16.0
170,njr-11,Human,0.929,100,86,9,3,1.0,2.849,0.073,7.277,0.851,28.667,24.0,0.388,25.0,4.0,3.0,2.646,0.278,2.15,1.642,2.0,3.256,0.001,6.968,0.837,2.869,0.087,8.552,0.866,1.285,3.122,0.066,7.821,0.847,1.198,9.556,7.0,6.984,0.375,4.0
171,mindest,Human,0.945,100,93,10,3,0.75,16.95,1.689,45.038,0.807,23.25,3.0,0.696,24.25,3.5,2.0,3.786,0.464,7.75,14.265,5.0,101.179,0.0,214.456,73.182,31.386,24.525,30.146,0.471,24.235,24.206,2.617,59.949,0.806,19.771,9.3,3.5,17.257,0.631,4.25
172,rennokki,Human,0.934,94,91,11,39,0.907,21.761,0.517,48.232,0.817,2.116,1.0,0.495,0.0,1.209,1.0,0.559,0.153,1.379,1.274,0.0,1.177,0.0,6.424,0.0,28.935,2.231,55.01,0.776,32.465,20.212,0.915,55.314,0.849,11.122,8.273,6.0,9.88,0.545,6.5
173,glekner,Human,0.957,24,23,8,15,0.882,83.569,26.947,162.539,0.703,1.353,1.0,0.225,0.0,1.235,1.0,0.664,0.168,1.278,0.669,0.0,0.316,0.0,1.333,0.0,107.813,38.079,178.679,0.638,90.967,57.478,21.242,77.243,0.623,90.734,2.875,1.5,2.8,0.44,3.0
174,PRMerger4,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
175,eugene-kulak,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
176,cheginit,Human,0.862,100,86,12,7,0.233,1.153,0.027,3.862,0.883,2.867,2.0,0.436,2.0,1.767,1.0,0.935,0.27,1.955,2.22,1.0,0.169,0.0,0.558,0.011,2.106,0.069,5.268,0.847,0.879,0.759,0.013,2.287,0.851,0.363,7.167,4.0,8.953,0.492,3.0
177,Andrey1994,Human,0.936,100,82,15,3,1.0,23.1,0.274,55.673,0.841,27.333,2.0,0.634,39.0,5.667,2.0,7.234,0.51,16.4,17.387,16.0,373.524,360.833,378.434,689.502,0.876,0.432,1.161,0.571,0.996,23.713,0.491,56.509,0.827,17.177,5.467,4.0,3.815,0.343,3.5
178,caohai,Human,0.845,100,75,11,1,0.333,4.894,0.125,14.406,0.874,25.0,4.0,0.613,34.5,4.667,2.0,5.508,0.476,15.0,16.926,17.0,69.218,21.516,86.302,144.287,4.008,1.012,6.621,0.656,3.947,5.452,0.159,15.819,0.869,1.359,6.818,4.0,4.729,0.32,4.5
179,Tatskaari,Human,0.943,100,92,10,8,0.471,13.36,0.199,34.158,0.863,5.412,2.0,0.651,3.0,1.882,2.0,1.054,0.283,3.067,6.297,1.0,8.516,0.0,40.063,0.003,33.113,0.789,53.263,0.74,48.053,16.728,0.222,36.092,0.828,6.383,9.2,5.0,15.061,0.613,6.0
180,lmangani,Human,0.927,100,95,12,9,0.6,1.058,0.113,2.436,0.813,6.333,2.0,0.679,2.0,1.867,2.0,1.06,0.281,3.167,3.833,2.75,1.479,0.002,4.106,0.3,1.899,0.486,2.991,0.698,2.264,1.918,0.438,3.162,0.718,2.114,7.917,2.0,19.911,0.739,2.25
