,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
94,jpienaar,Human,0.953,100,85,12,8,0.8,15.127,0.091,37.011,0.853,8.5,3.0,0.639,3.75,3.0,2.0,2.539,0.4,3.269,4.813,1.0,25.523,0.007,58.438,2.767,24.284,15.732,37.244,0.66,23.453,23.246,1.29,45.245,0.787,20.594,7.083,5.0,9.239,0.55,5.0
95,connorlindsey,Human,0.809,200,151,9,1,0.5,2.085,0.013,8.696,0.932,75.5,75.5,0.493,74.5,5.0,5.0,5.657,0.4,50.333,45.281,44.5,103.547,48.382,139.561,131.129,1.036,1.036,1.349,0.46,0.954,1.94,0.007,7.945,0.93,0.239,16.778,12.0,12.736,0.381,11.0
96,bitsondatadev,Human,0.963,50,40,12,13,0.867,49.687,0.85,96.883,0.798,2.667,1.0,0.523,1.5,1.733,1.0,1.831,0.359,1.667,1.551,1.0,1.637,0.0,6.008,0.003,82.544,16.529,115.869,0.685,155.977,56.939,1.05,101.179,0.758,42.316,3.333,2.5,2.387,0.371,3.25
97,yufengwangca,Human,0.858,100,89,10,2,1.0,1.999,0.332,5.698,0.794,44.5,44.5,0.14,12.5,5.0,5.0,2.828,0.2,2.472,2.311,2.0,3.282,0.0,10.645,2.242,1.65,0.558,2.628,0.693,1.953,1.671,0.498,2.989,0.73,1.872,8.9,6.0,9.938,0.489,5.75
98,bkmgit,Human,0.942,100,92,10,10,0.769,5.974,0.124,27.756,0.937,7.077,3.0,0.629,3.0,2.231,2.0,1.363,0.286,2.968,3.843,1.5,0.662,0.0,1.909,0.253,17.438,0.276,46.742,0.863,5.119,10.427,0.113,36.968,0.913,0.569,9.2,5.0,13.088,0.493,3.25
99,hbh-odoo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,Simek,Human,0.937,100,75,9,8,1.0,2.73,0.06,6.474,0.847,9.375,1.5,0.652,10.75,3.0,1.0,3.162,0.469,2.778,2.276,3.0,2.701,0.008,6.336,1.205,4.966,0.752,8.573,0.748,4.802,3.018,0.06,6.801,0.837,1.397,8.333,5.0,6.946,0.418,7.0
101,tfussell,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,sheppard,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103,IcePigZDB,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,danielrussob,Bot,0.012,21,21,1,20,0.952,77.345,29.544,98.748,0.647,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.345,29.544,98.748,0.647,126.848,,,0.0,0.0,,21.0,21.0,0.0,0.0,0.0
105,klaases,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,dazuma,Human,0.908,100,80,9,3,0.375,1.863,0.01,8.539,0.945,10.0,5.5,0.566,6.0,2.75,2.5,1.581,0.295,3.077,7.381,1.0,1.016,0.0,4.949,0.017,4.831,0.068,14.359,0.89,0.381,1.248,0.004,4.718,0.931,0.059,8.889,2.0,8.652,0.483,15.0
107,brandones,Human,0.95,100,78,9,5,0.5,7.881,0.036,36.728,0.956,7.8,2.5,0.569,8.0,2.4,2.0,1.578,0.317,2.889,2.979,1.5,9.721,0.002,49.857,0.133,13.245,0.045,37.718,0.894,0.148,12.481,0.034,46.08,0.935,0.069,8.667,2.0,10.712,0.584,9.0
108,andig,Human,0.927,100,86,10,3,0.75,1.107,0.148,2.299,0.781,21.5,2.5,0.698,22.0,3.25,1.0,4.5,0.519,6.615,12.79,1.0,6.057,0.0,15.11,0.025,1.279,0.16,2.13,0.723,1.177,1.013,0.133,2.143,0.783,0.724,8.6,4.0,10.178,0.472,2.5
109,LakshanF,Human,0.927,50,40,12,3,0.273,54.247,19.351,86.236,0.688,3.636,2.0,0.491,3.5,2.545,2.0,2.207,0.403,1.818,1.435,1.0,22.64,0.0,54.486,0.438,77.027,19.751,107.862,0.633,125.629,59.76,19.551,90.978,0.673,111.922,3.333,3.0,1.969,0.317,2.5
110,drewrisinger,Bot,0.894,24,24,1,1,1.0,89.739,48.005,70.611,0.405,24.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,2063.988,2063.988,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,24.0,24.0,0.0,0.0,0.0
111,cjubb39,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,rgommers,Human,0.908,200,178,11,18,0.783,2.809,0.008,7.88,0.881,7.739,2.0,0.721,4.0,1.826,1.0,1.337,0.323,3.358,7.626,1.0,1.123,0.0,3.463,0.023,8.415,2.222,12.557,0.692,12.334,6.009,0.36,11.679,0.793,5.363,16.182,7.0,27.331,0.661,9.0
113,carshalash,Unknown,-,4,4,3,2,1.0,448.715,472.813,189.515,0.187,2.0,2.0,0.0,0.0,1.5,1.5,0.707,0.167,2.0,0.0,0.0,436.666,436.666,266.385,188.363,472.813,472.813,0.0,0.0,0.0,548.921,548.921,107.633,0.069,76.108,1.333,1.0,0.577,0.167,0.5
114,nickanderson,Human,0.928,100,81,8,3,0.375,6.439,0.026,31.698,0.944,10.125,6.5,0.452,6.75,2.5,2.0,1.604,0.3,2.893,3.201,2.25,10.338,0.009,50.388,0.059,8.358,0.201,19.052,0.822,4.064,10.384,0.024,40.972,0.923,1.182,10.125,7.0,9.687,0.434,5.0
115,kogre,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,oshi97,Unknown,-,7,7,1,1,1.0,0.314,0.012,0.625,0.765,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.884,1.884,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,7.0,7.0,0.0,0.0,0.0
117,sanlouise,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,maxeaubrey,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,delli-gatti-michael,Bot,0.675,11,11,1,1,0.5,151.579,142.962,126.379,0.449,5.5,5.5,0.318,3.5,1.0,1.0,0.0,0.0,3.667,2.887,2.5,401.342,122.922,591.094,539.68,155.88,155.88,155.68,0.353,110.082,,,0.0,0.0,,11.0,11.0,0.0,0.0,0.0
120,ndiego,Human,0.939,200,188,14,4,0.235,5.398,0.28,14.274,0.84,11.059,3.0,0.695,4.0,2.647,2.0,1.367,0.28,2.938,4.615,2.25,6.579,0.005,23.213,1.283,9.339,2.652,16.989,0.714,8.772,6.085,0.505,14.631,0.812,3.79,13.429,1.5,27.875,0.741,10.75
121,snasovich,Human,0.945,100,80,11,3,0.273,6.683,0.074,19.196,0.886,7.273,3.0,0.661,2.5,2.182,2.0,1.779,0.356,3.333,3.919,3.0,12.596,0.015,31.728,4.039,9.81,0.303,21.817,0.827,2.028,10.089,0.284,23.933,0.849,2.637,7.273,6.0,8.113,0.525,7.5
122,abelanger5,Human,0.767,300,256,11,1,0.2,1.511,0.062,4.208,0.867,51.2,5.0,0.745,5.0,4.8,4.0,3.962,0.4,13.474,31.73,4.5,16.439,0.154,44.72,6.805,4.057,1.838,6.621,0.685,3.048,1.55,0.059,4.334,0.871,0.472,23.273,24.0,18.287,0.395,19.5
123,jmartisk,Human,0.949,100,74,12,7,0.875,2.909,0.125,9.155,0.873,9.25,5.5,0.537,11.25,3.375,3.0,2.446,0.375,2.176,2.918,1.0,2.533,0.0,7.035,0.008,3.825,0.331,12.254,0.866,1.284,3.455,0.125,10.096,0.862,1.249,6.167,5.0,4.387,0.376,8.0
124,SonataCI,Bot,0.913,96,96,3,1,0.059,15.207,0.001,71.852,0.948,5.647,5.0,0.135,1.0,3.0,3.0,0.0,0.0,2.087,1.396,3.0,1.045,0.0,7.083,0.001,31.035,0.001,102.426,0.899,0.003,5.24,0.001,28.401,0.966,0.0,32.0,34.0,4.359,0.056,4.0
125,kw2542,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
126,gayalkuruppu,Unknown,-,2,2,2,2,1.0,1056.435,1056.435,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.435,1056.435,0.0,0.0,0.0,1056.435,1056.435,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
127,byCedric,Human,0.95,100,81,13,5,0.625,4.63,0.114,15.499,0.888,10.125,2.0,0.733,1.0,2.75,2.0,3.012,0.432,4.05,7.776,2.0,14.875,0.0,44.771,1.689,3.836,1.113,8.68,0.773,2.908,5.202,0.123,16.493,0.88,1.971,6.231,6.0,4.362,0.359,6.0
128,TunaLobster,Human,0.919,30,25,7,3,0.6,38.059,0.094,128.597,0.918,5.0,2.0,0.464,5.0,1.8,2.0,0.837,0.222,1.786,1.311,1.5,0.087,0.0,0.146,0.194,70.17,0.283,171.054,0.851,25.131,70.17,0.283,171.054,0.851,25.131,3.571,2.0,4.721,0.526,2.0
129,neal-timpe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
130,pranavmalvawala,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
131,seanlip,Human,0.808,100,82,12,1,0.25,0.904,0.028,2.549,0.864,20.5,4.5,0.64,19.5,4.5,3.0,4.509,0.444,10.25,17.269,5.5,8.781,0.005,18.881,4.335,0.424,0.054,0.939,0.767,0.108,0.99,0.031,2.772,0.865,0.32,6.833,5.0,6.191,0.455,7.25
132,StanzillaManticore,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
133,schmittlauch,Unknown,-,9,7,4,3,1.0,107.198,15.92,165.907,0.692,2.333,1.0,0.381,2.0,1.667,1.0,1.155,0.267,2.333,2.309,2.0,10.68,0.0,18.499,16.021,305.573,305.573,137.27,0.159,97.065,160.655,119.92,185.592,0.539,233.505,1.75,1.5,0.957,0.25,1.25
134,cjschaef,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,Roger-Melo,Human,0.833,14,14,5,4,0.8,73.594,44.006,101.96,0.602,2.8,3.0,0.343,2.0,1.4,1.0,0.894,0.229,2.8,2.049,2.0,102.612,0.093,216.201,24.05,110.915,101.468,79.86,0.342,107.424,73.959,46.1,84.287,0.561,114.391,2.8,2.0,2.49,0.4,2.0
136,nlopin,Human,0.956,100,75,11,3,1.0,4.275,0.141,14.576,0.889,25.0,1.0,0.64,36.0,3.667,1.0,4.619,0.485,15.0,15.684,18.0,34.703,27.478,48.731,27.733,35.711,18.795,44.544,0.522,27.879,4.799,0.141,15.967,0.891,1.027,6.818,4.0,6.997,0.487,5.0
137,timschumi,Human,0.896,100,72,7,4,0.571,10.552,0.175,19.908,0.793,10.286,1.0,0.754,2.5,1.714,1.0,1.89,0.357,4.0,5.156,2.75,17.331,0.024,31.144,25.049,25.72,23.589,21.846,0.464,42.607,11.245,0.224,20.548,0.783,13.929,10.286,9.0,6.824,0.341,9.5
138,Duncaen,Human,0.941,100,92,10,3,1.0,15.651,4.765,22.827,0.679,30.667,34.0,0.406,28.0,3.667,3.0,3.055,0.364,2.629,2.798,2.0,27.377,0.05,62.542,30.922,13.707,4.108,24.323,0.733,17.523,16.854,4.836,27.732,0.718,20.386,9.2,4.0,16.752,0.659,5.25
139,KangJianX,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,wernerkrauss,Unknown,-,5,5,2,2,1.0,334.311,9.5,655.972,0.743,2.5,2.5,0.3,1.5,1.5,1.5,0.707,0.167,2.5,2.121,1.5,9.532,9.532,13.48,9.532,1318.181,1318.181,0.0,0.0,0.0,18.771,18.771,0.0,0.0,0.0,2.5,2.5,2.121,0.3,1.5
141,McGiverGim,Human,0.607,39,38,5,5,0.833,58.305,24.151,102.387,0.693,6.333,7.0,0.342,5.75,1.667,1.5,0.816,0.233,1.9,0.912,1.25,41.239,0.21,127.572,12.492,70.131,52.765,66.543,0.475,59.273,62.194,34.011,73.311,0.592,84.026,7.6,7.0,6.841,0.411,3.0
142,mcarare,Bot,0.459,13,13,2,1,1.0,104.153,69.087,169.171,0.662,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,1249.832,1249.832,0.0,0.0,,,0.0,0.0,,83.317,83.317,17.354,0.074,12.271,6.5,6.5,7.778,0.423,5.5
143,kkasperczyk-no,Human,0.946,100,87,10,3,0.5,8.346,0.086,27.341,0.902,14.5,13.0,0.301,8.0,3.333,3.0,2.16,0.317,1.611,1.42,1.0,1.658,0.0,5.79,0.013,11.853,0.138,34.057,0.887,1.975,11.032,0.107,31.96,0.884,1.982,8.7,6.5,8.125,0.486,13.25
144,m4ksio,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
145,Neumann-A,Human,0.944,100,89,9,3,0.5,18.55,2.71,50.462,0.81,14.833,3.5,0.601,26.5,2.667,2.5,1.862,0.333,2.967,3.045,2.75,27.162,0.063,59.611,23.125,28.19,3.799,73.364,0.808,17.021,20.71,3.566,55.92,0.785,17.471,9.889,4.0,10.08,0.504,10.0
146,brandonroberts,Human,0.802,100,90,11,6,0.3,1.093,0.001,3.238,0.887,4.5,3.0,0.411,0.0,1.85,1.0,1.954,0.382,1.667,1.602,0.0,0.217,0.0,1.034,0.0,1.613,0.001,4.057,0.856,0.281,1.801,0.089,4.054,0.83,0.847,8.182,6.0,11.125,0.495,3.0
147,jonatack,Human,0.871,100,64,8,3,0.75,1.187,0.027,4.282,0.912,16.0,10.5,0.438,10.0,2.5,2.5,1.291,0.25,7.111,11.634,6.0,2.919,0.02,7.8,1.164,6.066,0.783,9.928,0.72,7.422,2.308,0.245,4.796,0.796,0.641,8.0,2.0,16.596,0.691,1.5
148,ptesarik,Human,0.824,15,14,5,2,0.4,115.269,14.734,213.114,0.757,2.8,1.0,0.486,1.0,1.4,1.0,0.548,0.171,1.75,1.488,0.5,24.62,0.0,68.378,0.783,185.933,32.693,276.161,0.667,333.642,293.58,287.385,339.121,0.505,580.899,2.8,1.0,4.025,0.514,0.0
149,shivlaks,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
150,ralphbean,Human,0.924,100,75,9,4,0.4,3.2,0.037,12.195,0.921,7.5,3.0,0.58,8.25,2.8,3.0,1.751,0.321,1.875,1.884,1.0,0.167,0.0,0.49,0.004,5.9,0.05,16.423,0.873,1.882,5.01,0.035,15.239,0.891,1.441,8.333,6.0,9.0,0.533,13.0
151,bertramakers,Human,0.805,16,15,6,2,1.0,140.335,0.077,480.497,0.915,7.5,7.5,0.033,0.5,3.0,3.0,1.414,0.167,2.5,1.871,1.5,23.923,0.196,57.517,1.463,364.229,0.444,805.268,0.796,15.993,182.314,0.077,570.064,0.898,1.451,2.5,2.0,2.258,0.367,0.75
152,displague,Human,0.951,100,75,10,4,0.571,4.512,0.061,13.513,0.882,10.714,5.0,0.48,19.0,4.571,5.0,3.309,0.375,4.688,3.61,5.25,1.957,0.163,5.263,0.77,20.173,15.72,24.383,0.56,26.596,6.287,0.071,15.818,0.848,1.904,7.5,6.0,5.359,0.351,3.5
153,warunalakshitha,Human,0.702,297,242,13,2,0.035,1.393,0.017,7.313,0.94,4.246,3.0,0.341,1.0,2.684,3.0,1.136,0.202,1.315,0.886,0.0,0.092,0.0,0.502,0.0,1.742,0.022,8.355,0.935,0.156,1.781,0.031,8.597,0.929,0.237,18.615,8.0,20.37,0.556,30.0
154,ferrix,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
155,glibsm,Human,0.944,22,20,9,3,0.6,84.659,0.639,173.279,0.797,4.0,3.0,0.42,5.0,2.6,1.0,2.608,0.431,3.333,3.204,3.5,145.066,0.01,332.023,36.56,147.627,41.314,255.069,0.701,97.257,56.173,0.179,158.402,0.864,24.331,2.222,2.0,1.856,0.322,1.0
156,schneiderl,Unknown,-,4,4,4,2,1.0,159.753,0.219,276.454,0.666,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,2.0,1.414,1.0,0.142,0.142,0.202,0.143,478.975,478.975,0.0,0.0,0.0,159.753,0.219,276.454,0.666,239.455,1.0,1.0,0.0,0.0,0.0
157,natebosch,Human,0.946,100,83,11,6,0.375,2.624,0.081,9.061,0.893,5.188,2.5,0.57,4.5,2.562,1.5,2.128,0.407,2.677,3.004,2.0,0.564,0.011,2.532,0.072,6.589,1.095,14.078,0.775,3.791,2.943,0.084,9.632,0.887,0.547,7.545,6.0,4.698,0.333,6.0
158,hyochan,Human,0.954,100,89,15,8,0.533,4.528,0.27,10.71,0.813,5.933,2.0,0.632,4.0,2.4,1.0,2.261,0.43,2.225,3.0,1.0,3.824,0.0,13.519,0.25,6.295,1.86,12.827,0.723,7.752,4.312,0.09,11.395,0.822,3.1,5.933,2.0,10.34,0.616,5.0
159,lucbv,Human,0.947,100,83,11,4,0.667,1.985,0.081,7.809,0.894,13.833,3.5,0.604,22.75,3.0,2.0,3.098,0.444,1.976,2.101,1.0,2.335,0.0,10.678,0.088,1.578,0.108,4.209,0.847,0.654,1.128,0.096,3.037,0.839,0.569,7.545,7.0,6.517,0.451,9.0
160,sw-yx,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
161,henrikjohansson712,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
162,lyricalpaws,Human,0.956,47,45,9,6,0.6,37.038,0.422,96.122,0.84,4.5,1.5,0.633,1.75,1.6,1.0,0.843,0.25,2.5,2.479,1.75,14.302,0.0,36.066,0.962,80.72,26.707,141.912,0.708,113.312,86.604,26.564,155.043,0.726,106.611,5.0,1.0,10.886,0.681,1.0
163,zacwest,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
164,csossi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165,knobunc,Human,0.922,24,24,6,5,0.455,93.088,45.185,125.317,0.571,2.182,1.0,0.394,1.5,1.091,1.0,0.302,0.076,1.5,0.894,1.0,26.647,0.0,64.503,0.016,114.311,93.534,145.387,0.534,115.697,140.655,106.789,180.708,0.55,124.203,4.0,1.0,6.87,0.611,0.75
166,imnavanath,Human,0.895,67,46,10,2,0.118,45.856,0.019,111.133,0.858,2.706,1.0,0.496,1.0,1.941,1.0,1.676,0.364,2.091,1.509,1.0,23.764,0.0,79.961,0.006,73.367,0.224,147.181,0.804,68.63,55.547,0.016,120.626,0.828,28.084,4.6,3.0,4.993,0.491,4.75
167,michaelgrigoryan25,Unknown,-,6,6,2,6,1.0,301.56,239.086,248.628,0.405,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,301.56,239.086,248.628,0.405,279.646,54.034,54.034,0.0,0.0,0.0,3.0,3.0,2.828,0.333,2.0
168,brian-avery,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
169,PeterJohnson,Human,0.893,100,78,9,7,0.412,3.352,0.186,5.748,0.752,4.588,2.0,0.582,1.0,1.882,1.0,1.536,0.331,2.108,1.853,2.0,1.626,0.001,4.335,0.045,5.499,2.942,7.011,0.638,11.367,3.483,0.056,6.06,0.762,4.104,8.667,5.0,9.055,0.513,11.0
170,srevinsaju,Human,0.945,100,95,12,11,0.733,17.617,0.008,35.828,0.785,6.333,1.0,0.724,3.0,2.267,1.0,2.052,0.412,3.167,3.206,3.0,30.359,0.001,78.092,17.703,25.696,11.351,38.591,0.675,34.993,18.728,0.006,36.77,0.772,23.629,7.917,3.0,10.388,0.573,6.25
171,snicoll,Human,0.934,100,91,12,3,0.5,2.758,0.04,8.326,0.855,15.167,11.0,0.493,18.5,4.0,3.5,2.53,0.319,4.55,4.947,6.0,6.996,0.423,16.77,1.474,5.698,1.777,7.584,0.653,7.477,3.596,0.123,9.854,0.847,1.41,7.583,4.5,8.382,0.525,7.75
172,njsmith,Unknown,-,4,4,3,3,1.0,503.136,292.052,634.853,0.537,1.333,1.0,0.167,0.5,1.333,1.0,0.577,0.167,1.333,0.577,0.5,0.238,0.0,0.412,0.357,754.347,754.347,653.784,0.306,462.295,503.136,292.052,634.853,0.537,607.964,1.333,1.0,0.577,0.167,0.5
173,Stono,Human,0.665,67,64,4,10,1.0,33.232,2.026,68.262,0.799,6.4,1.0,0.738,1.0,1.4,1.0,0.966,0.243,4.571,7.743,1.75,87.313,0.0,215.903,15.259,67.019,40.384,78.987,0.587,114.523,37.351,6.081,70.115,0.756,32.45,16.0,11.0,16.793,0.477,19.5
174,alfonsogarciacaro,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
175,ascoders,Human,0.463,10,10,3,1,0.5,38.404,0.111,81.739,0.815,5.0,5.0,0.3,3.0,1.5,1.5,0.707,0.167,3.333,4.041,3.5,0.266,0.0,0.46,0.398,172.42,172.42,85.245,0.175,60.278,115.041,112.143,116.235,0.449,116.208,3.333,2.0,3.215,0.4,3.0
176,ala-yna,Bot,0.786,111,93,3,1,1.0,23.229,0.265,62.413,0.856,93.0,93.0,0.0,0.0,3.0,3.0,0.0,0.0,93.0,0.0,0.0,2137.079,2137.079,0.0,0.0,,,0.0,0.0,,21.571,0.131,51.12,0.848,9.99,31.0,28.0,11.79,0.165,11.5
177,j0k3r,Human,0.952,100,76,11,7,0.583,5.232,0.031,16.845,0.878,6.333,4.5,0.526,5.5,3.167,2.5,1.946,0.329,2.621,1.522,1.0,0.644,0.002,2.998,0.003,13.347,4.952,25.713,0.716,11.51,5.601,0.031,17.512,0.873,2.717,6.909,2.0,7.968,0.543,8.5
178,posthog-contributions-bot[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
179,fwolter,Human,0.89,11,10,8,2,1.0,66.529,0.084,140.522,0.778,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.429,0.787,0.5,20.546,0.0,54.34,0.022,75.824,8.669,168.902,0.754,17.253,66.529,0.084,140.522,0.778,17.316,1.25,1.0,0.463,0.15,0.25
180,chayanit,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
181,redaphid,Human,0.843,177,177,7,17,0.548,10.415,0.3,25.684,0.85,5.71,1.0,0.692,3.5,1.71,1.0,1.071,0.291,3.688,6.777,2.0,15.348,0.0,49.404,0.563,23.327,7.536,33.826,0.657,37.122,10.791,0.898,21.147,0.779,14.279,25.286,11.0,46.664,0.697,14.5
182,eifinger,Human,0.94,100,82,10,3,0.429,5.386,0.018,16.584,0.899,11.714,4.0,0.648,8.5,3.429,3.0,2.76,0.381,5.467,5.63,5.5,12.485,0.051,26.693,7.179,17.786,2.88,27.671,0.712,33.245,5.665,0.018,16.968,0.894,0.587,8.2,6.5,7.036,0.405,3.0
183,theLSA,Human,0.135,149,147,4,131,0.985,9.582,0.013,40.638,0.943,1.105,1.0,0.093,0.0,1.053,1.0,0.376,0.049,1.043,0.356,0.0,0.157,0.0,1.848,0.0,9.834,0.013,41.46,0.943,0.047,34.413,3.861,79.018,0.809,20.408,36.75,6.5,62.19,0.648,33.75
184,cdietrich,Human,0.946,100,83,11,7,0.636,3.019,0.045,8.639,0.859,7.545,6.0,0.526,8.0,3.091,3.0,2.386,0.396,2.862,3.204,2.0,1.926,0.0,6.685,0.183,6.846,1.353,13.415,0.754,6.157,3.252,0.016,9.575,0.869,1.189,7.545,8.0,6.378,0.449,11.5
185,secustor,Human,0.925,100,78,11,6,0.75,2.929,1.45,4.251,0.667,9.75,1.0,0.689,7.5,2.0,1.0,1.852,0.375,2.889,2.75,3.5,3.633,0.023,5.643,6.94,4.903,2.921,4.949,0.485,3.724,3.0,1.536,4.238,0.648,3.973,7.091,3.0,7.092,0.501,9.0
186,k-tsoi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
187,marten-seemann,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
188,seanyoung,Human,0.956,100,88,10,6,0.667,20.615,0.847,48.3,0.824,9.778,8.0,0.432,12.0,3.0,3.0,2.291,0.387,1.692,1.408,1.0,8.815,0.0,36.17,0.05,26.179,2.098,55.133,0.781,24.068,24.522,1.642,54.828,0.811,22.97,8.8,7.0,7.54,0.436,8.5
